gene	node	trajectory
AT5G43420	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G43440	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G43450	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G43630	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G43890	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G44040	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G44050	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G44260	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G44400	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G44568	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G45110	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G45340	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G45400	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G45650	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G45700	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G45950	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G46240	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G46710	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G46890	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G46900	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G47050	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G47070	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G47220	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G47230	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G47450	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G47500	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G47560	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G47610	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G47910	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G48000	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G48010	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G48020	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
AT5G48310	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G48430	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G48460	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G48490	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G48720	81	0,0.136497,0.501236,3.10954,3.60427,5.89663,5.3634,3.924,3.2079
AT5G48850	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G48880	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G49110	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
AT5G49360	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G49450	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G49480	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
AT5G49520	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G49630	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G49700	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G49740	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G49990	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G50330	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G50740	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G50950	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G51190	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G51440	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G51580	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
AT5G51585	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
AT5G51600	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G51730	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G51740	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G52050	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G52250	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G52310	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G52320	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G52640	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G52750	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G52900	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G53048	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G53250	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G53970	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G54060	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G54080	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G54130	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G54230	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G54470	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G54490	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G54710	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G54720	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G55450	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G55490	81	0,0.136497,0.501236,3.10954,3.60427,5.89663,5.3634,3.924,3.2079
AT5G55520	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G55820	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G55830	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G56080	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G56100	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G56120	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G56550	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G56580	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G56780	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G56870	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G57220	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G57560	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G57655	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G57660	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G57670	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G57760	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G58070	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G58120	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G58430	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G58570	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G58610	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
AT5G59080	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G59130	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G59330	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G59550	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G59690	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G59730	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G59732	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G59820	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G59870	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G60150	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G60250	81	0,0.136497,0.501236,3.10954,3.60427,5.89663,5.3634,3.924,3.2079
AT5G60680	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G60890	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G60930	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G61290	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G61420	26244	0,-0.363052,-0.663273,-1.18191,-0.295297,-0.916233,-0.256606,0.0905716,0.0358392
AT5G61440	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G61490	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G61590	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G61600	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G62020	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G62070	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G62140	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G62210	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G62280	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G62340	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G62470	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G62520	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G62550	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G62960	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G63160	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G63180	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G63190	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G64060	81	0,0.136497,0.501236,3.10954,3.60427,5.89663,5.3634,3.924,3.2079
AT5G64120	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G64260	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G64310	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G64550	2430	0,0.136497,-0.0111722,-0.480592,-0.549368,0.24099,1.50257,1.80661,0.668154
AT5G64570	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G64660	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G64870	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G65207	19683	0,0.317029,0.403852,0.797119,0.0920931,0.345726,-1.50469,-1.98553,-0.708598
AT5G65300	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G65350	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G65360	729	0,0.136497,0.501236,1.22632,1.35384,1.76908,0.692738,0.0283157,0.0861207
AT5G65750	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G65870	19710	0,0.317029,0.403852,0.797119,0.0920931,0.345726,1.51863,1.66613,0.766353
AT5G66070	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G66130	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
AT5G66140	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G66210	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G66230	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G66270	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G66650	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G66675	6561	0,1.62283,2.1152,1.29044,0.83319,0.793254,0.0165126,-0.338399,-0.0819094
AT5G66840	2511	0,0.136497,-0.0111722,-0.480592,-0.549368,-1.54096,-1.70676,-1.08985,-0.416439
AT5G67270	2187	0,0.136497,-0.0111722,-0.480592,-1.30775,-3.15618,-3.19631,-2.21837,-0.850729
AT5G67360	756	0,0.136497,0.501236,1.22632,1.35384,1.76908,1.69898,0.927675,0.597953
AT5G67460	0	0,0.136497,0.501236,3.10954,3.60427,3.73294,3.10381,1.81371,1.37012
