"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_wo_WT_GC_Rep1","Atha_Col-0_wo_WT_GC_Rep2","Atha_Col-0_wo_WT_GC_Rep3","Atha_Col-0_wo_WT_FLT_Rep1","Atha_Col-0_wo_WT_FLT_Rep2","Atha_Col-0_wo_WT_FLT_Rep3","Atha_Col-0_wo_act2-3_GC_Rep1","Atha_Col-0_wo_act2-3_GC_Rep2","Atha_Col-0_wo_act2-3_GC_Rep3","Atha_Col-0_wo_act2-3_FLT_Rep1","Atha_Col-0_wo_act2-3_FLT_Rep2","Atha_Col-0_wo_act2-3_FLT_Rep3"
"AT5G19850",NA,NA,"NM_121990|NP_568381",832105,"3702.AT5G19850.1",NA,"245936_at",1,4.17557712676306,4.44899303421269,4.11078473591021,4.34704252484733,4.48982173639597,4.45876213502334,4.2237150751708,4.5966134557922,4.35152112108244,4.18971642476707,4.06747954223101,3.95842728893233
"AT5G19855","AtRbcX2|RbcX2",NA,"NM_001343626|NM_121991|NP_001330979|NP_568382",832106,"3702.AT5G19855.1",NA,"246158_at",1,7.07939202238368,7.1236969609102,7.08258421314796,7.3433826856652,7.50673107411868,7.66336526310537,6.78665383261262,7.23674026783121,7.04685515232811,7.04842662775751,7.24789002853874,7.25894554583
"AT5G19860",NA,NA,"NM_121992|NP_568383",832107,"3702.AT5G19860.1",NA,"245913_at",1,9.06518461227781,9.30272291824522,9.02844926304891,9.19997923550382,9.25577690319627,9.30845099823394,9.15565952980758,8.91459460200442,8.75497097862361,9.27311798482731,9.26610143106096,8.86704115281333
"AT5G19870",NA,NA,"NM_121993|NP_197487",832108,"3702.AT5G19870.1",NA,"246138_at",1,2.89130330507288,3.00453908172198,2.82392145787339,2.72682469043542,3.19728316583762,2.89648061256183,2.7063455661011,2.7611958036256,3.05733830764221,2.78989602433237,2.59531858476151,2.79774932143794
"AT5G19875",NA,NA,"NM_121994|NP_568384",832109,"3702.AT5G19875.1",NA,"246125_at",1,7.30273662041754,7.37223753380899,7.36438325886883,6.73157433478273,6.99965031669628,6.97465179458182,7.40080626692906,7.47891855699102,7.43677851913353,7.52354871835776,7.28976024542624,7.09492094826499
"AT5G19880",NA,NA,"NM_121995|NP_197488",832110,"3702.AT5G19880.1",NA,"246145_at",1,2.27859067050258,2.25999759343869,2.33448779118638,2.40054342387059,2.41081005921882,2.41081005921882,2.33186592074599,2.30316260152803,2.55177520321763,2.43801889362614,2.47406817306146,2.57696285202767
"AT5G19890",NA,NA,"NM_121996|NP_568385",832111,"3702.AT5G19890.1",NA,"246149_at",1,7.76264928999311,8.73234121656525,7.26609942892963,5.50996000921738,5.10967534030907,5.45280989897598,8.22348137697782,8.35246959208377,8.06215638483716,5.41846378224854,5.42242903077781,5.31526728219393
"AT5G19900",NA,NA,"NM_001343627|NM_001343628|NM_001343629|NM_001343630|NM_121997|NP_001318605|NP_001331937|NP_001331938|NP_001331939|NP_197490",832112,"3702.AT5G19900.1",NA,"246139_at",1,7.05455053817167,6.71498956874672,6.94884468028176,6.75172721342525,6.69397574270485,6.43450004726666,6.87076596631811,6.64074481677963,6.98127284739605,6.77422759118541,6.73062467656968,6.4628135794041
"AT5G19910","MED31",NA,"NM_001203413|NM_121998|NP_001190342|NP_197491",832113,"3702.AT5G19910.2","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0005654|GO:0070013|GO:0090575|GO:0016592|GO:0110165|GO:0043226|GO:0043229|GO:0032991|GO:0005667|GO:0005622|GO:0070847|GO:0043227|GO:0031981","246140_at",1,6.14415472920155,6.13186298639569,6.23395283511818,6.55319331454119,6.48790888339964,6.32652439342831,6.18273304919872,6.1273672855436,5.99707275676324,6.17174405334299,6.37430132579267,6.51191729276835
"AT5G19920",NA,NA,"NM_121999|NP_197492",832114,"3702.AT5G19920.1",NA,"246141_at",1,3.49977974474869,3.49908482139502,3.67638286968272,3.50873530423259,2.95180844632618,3.23538318261084,3.33971613106716,3.48604876785701,3.78135819279049,3.44528034492968,3.39726256872892,3.60519612027542
"AT5G19930","PGR",NA,"NM_001203414|NM_122000|NP_001190343|NP_568386",832115,"3702.AT5G19930.1","GO:0110165|GO:0016020","246150_at",1,7.65505320792118,7.79863726817521,7.6785945684228,7.33008817079509,7.4443181839029,7.15220653782102,7.75501128118661,7.85960601338079,7.72753167520547,7.25333374642575,7.43366428182696,7.51590438488191
"AT5G19940","FBN6",NA,"NM_001161250|NM_122001|NP_001154722|NP_197494",832116,"3702.AT5G19940.1",NA,"246154_at",1,6.5156169510043,6.49248223526402,6.60254464745543,7.00665263109728,7.06516363649329,6.78403415849195,6.66046010925363,6.53757046546779,6.37154513202274,7.06700660669856,7.18989990662068,6.78083610118481
"AT5G19950",NA,NA,"NM_122002|NM_180523|NM_203084|NP_568387|NP_850854|NP_974813",832117,"3702.AT5G19950.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","246151_at",1,5.63043183905953,5.65218487155383,5.78089240919082,5.72563040436913,6.16209370957299,5.6045623086113,5.6247388438287,5.75054817186987,5.55223660741647,6.00354116715319,6.04236829726924,5.85739127642862
"AT5G19960",NA,NA,"NM_001343631|NM_122003|NP_001332039|NP_568388",832118,"3702.AT5G19960.1","GO:0003676|GO:0003729|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","246148_at",1,6.82122632693853,6.79604425178905,6.88609925938519,6.98190007264142,6.80798869233638,6.84164741417174,6.70428553888009,6.69453714628173,6.826407379604,6.81121332411023,6.94243179431111,7.16626639416994
"AT5G19970",NA,NA,"NM_001343632|NM_122004|NP_001330690|NP_197497",832119,"3702.AT5G19970.1","GO:0009057|GO:0019941|GO:0043170|GO:0043161|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0006511|GO:0043632|GO:0006807|GO:0044257|GO:0006508|GO:0031146|GO:0009056|GO:1901575|GO:0010498|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0016740|GO:0004842|GO:0140096|GO:0019787|GO:0003824","246142_at",1,6.0606105600105,6.49959110291537,6.19504729653516,5.90640216184177,6.13453675863544,5.59846887697786,6.16767174370885,5.99976383266627,6.17245439189402,5.76593013988915,5.80867300927402,5.75767803929663
"AT5G19980","GFT1|GONST4","Encodes a Golgi-localized nucleotide-sugar transporter.","NM_122005|NP_197498",832120,"3702.AT5G19980.1","GO:1901505|GO:0015291|GO:0015297|GO:0022857|GO:0015932|GO:0005338|GO:0022804|GO:0005215|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","246143_at",1,7.49406419134849,7.51789743538379,7.65055654462955,7.74689682163685,7.53385311297965,7.71133834822677,7.57990986028461,7.38121477607187,7.26809803522332,7.53837125153262,7.76372243509902,7.70091720619636
"AT5G20000|AT5G19990",NA,NA,NA,NA,NA,NA,"246147_s_at",2,8.2884197408262,8.15974801536549,8.03471522461036,8.30106725938829,8.14967007437844,8.1998457614633,8.05124396661206,8.04298864299175,8.15926580695072,8.16273238824325,8.16425349788205,8.2291144686049
"AT5G20010|AT5G20020",NA,NA,NA,NA,NA,NA,"246153_s_at",2,10.0997850896728,10.0630685544611,10.056475688724,10.1147788258866,9.89881804334493,9.87323066046365,10.1576923207055,9.98635917273658,10.1192874495549,10.0196996724242,10.0471001223807,10.0412705266925
"AT5G20030",NA,NA,"NM_001343635|NM_122010|NP_001330569|NP_197503",832125,"3702.AT5G20030.1",NA,"246155_at",1,5.32823475645984,5.22761895241881,5.25159877946052,5.47384813359641,5.22446743451241,5.46327600160556,5.3596609773112,5.23652132267568,5.18614247348428,5.38233290473951,5.2635575140122,5.3423384621627
"AT5G20040","ATIPT9|IPT9","Encodes tRNA isopentenyltransferase AtIPT9.","NM_001203415|NM_122011|NM_180712|NP_001190344|NP_568390|NP_851043",832126,"3702.AT5G20040.3","GO:0006725|GO:0046483|GO:0006399|GO:0043412|GO:0043170|GO:0016070|GO:0009451|GO:0008033|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0006400|GO:0044238|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0006807|GO:0071704|GO:0008152|GO:0140101|GO:0140098|GO:0016740|GO:0016765|GO:0003824","246152_at",1,6.13314869892167,5.97391727835025,6.0084499569251,6.29044209983471,6.21952137233388,6.24484419701142,6.24077628919834,6.48661725133713,6.38256153187484,6.13944916990572,6.31845323176625,6.44284662898737
"AT5G20050",NA,NA,"NM_122012|NP_197505",832127,"3702.AT5G20050.1",NA,"246146_at",1,7.79364362138411,7.90283736668632,7.94032367271094,7.76889439778254,7.95668331919774,7.94438816106266,7.84041283713101,7.99043044564734,7.85992331557428,7.89149772385252,7.88156185064513,7.8416125193369
"AT5G20060",NA,NA,"NM_001036832|NM_001343636|NM_122013|NM_203086|NP_001031909|NP_001331839|NP_197506|NP_974815",832128,"3702.AT5G20060.2",NA,"246124_at",1,8.25866885933181,8.31365416126366,8.07781443293368,8.11527759074105,7.99011215689888,8.0148602063687,7.96516711289948,7.90297324133069,7.92494820340454,8.05537464495113,8.02028064628941,8.05026277877706
"AT5G20070","ATNUDT19|ATNUDX19|NUDX19",NA,"NM_122014|NP_197507",832129,"3702.AT5G20070.1","GO:0006725|GO:0046700|GO:1901565|GO:0009058|GO:0006139|GO:0006793|GO:0044270|GO:0006796|GO:1901360|GO:0006807|GO:0034404|GO:0044271|GO:0006753|GO:0009056|GO:1901575|GO:0006739|GO:0044248|GO:0071704|GO:0008152|GO:0046483|GO:1901292|GO:1901564|GO:0044237|GO:0009166|GO:0044249|GO:0034641|GO:1901576|GO:1901362|GO:0009987|GO:0046434|GO:0018130|GO:0044238|GO:0034654|GO:0019439|GO:1901361|GO:0019438|GO:0019637|GO:0044283|GO:0034655|GO:0009117|GO:0055086|GO:0044281|GO:0016462|GO:0016787|GO:0016818|GO:0016817|GO:0003824|GO:0004551|GO:0005737|GO:0005829|GO:0110165|GO:0005622","246126_at",1,5.65676424405556,5.62133298456085,5.56487864468343,5.35677542273196,5.74384452879532,5.75285280727604,5.65639830855,5.8312842761204,5.84379682100763,5.84248590445119,5.78859188998352,5.71260803079232
"AT5G20080",NA,NA,"NM_122015|NP_568391",832130,"3702.AT5G20080.1","GO:0016491|GO:0003824","246157_at",1,7.22471045164211,7.24812702224826,7.0310647309391,6.8472435820732,6.58336189161493,6.24439120444691,7.11578242551509,6.94394835338085,7.11282739687864,6.73744400216763,6.67057144511018,6.60520824761226
"AT5G20090","AtMPC1|MPC1",NA,"NM_001085137|NM_001125782|NM_001343637|NM_122016|NP_001078606|NP_001119254|NP_001330067|NP_197509",832131,"3702.AT5G20090.1",NA,"246156_at",1,10.1362706589473,10.1608457172261,10.1203349268008,10.0832180998437,10.1370513117865,10.0429275864184,10.0742625938804,9.74457267793837,10.1075024795669,10.0942483422902,10.0731921344595,10.0347226384661
"AT5G20110",NA,NA,"NM_001343638|NM_122018|NP_001332728|NP_197511",832133,"3702.AT5G20110.1","GO:0065007|GO:0044093|GO:0051336|GO:0050790|GO:0065009|GO:0043085|GO:0051345|GO:0005515|GO:0005488|GO:0043232|GO:0043228|GO:0005875|GO:0032991|GO:0005622|GO:1902494|GO:0015630|GO:0030286|GO:0110165|GO:0005856|GO:0043226|GO:0043229","246144_at",1,5.50208597313464,5.60881257258847,5.71333182211684,6.62566700595826,6.40620859298367,6.15833098121909,5.78409430768482,5.72198701409361,5.43228200234373,6.27076934280101,6.34568607809795,6.35658735354323
"AT5G20120",NA,NA,"NM_001343639|NM_122019|NP_001331187|NP_197512",832134,"3702.AT5G20120.1",NA,"246109_at",1,7.64665967663595,7.81193066774132,7.65456697792954,7.90983833712995,7.86330319571246,7.80302610286897,7.51896618652839,7.66108060769763,7.59773632745914,7.7569238643087,7.7385895512433,7.90807721542788
"AT5G20130",NA,NA,"NM_001343640|NM_122020|NP_001332651|NP_568392",832135,"3702.AT5G20130.1",NA,"246074_at",1,7.13928333671463,7.19645266274211,7.05352715793829,7.51264492503688,7.23146770749506,7.38499909024812,7.18147396171422,7.0049812997013,7.08687566511499,7.23598670635845,7.36856303623611,7.26479512870527
"AT5G20140","AtHBP5|HBP5",NA,"NM_001203416|NM_122021|NP_001190345|NP_197514",832136,"3702.AT5G20140.2",NA,"246110_at",1,3.22184694985339,3.29441204204067,3.40756816960384,3.34671954729804,3.42855797780381,3.51402289557987,3.35490104330585,3.28623054603285,3.36998721676515,3.34259037974446,3.12835577647435,3.2082177338278
"AT5G20150","ATSPX1|SPX1",NA,"NM_122022|NP_197515",832137,"3702.AT5G20150.1",NA,"246071_at",1,6.75325730761368,6.45517401774356,6.34346626076399,6.67495276293134,6.32609203320231,6.82850175633971,6.50539264812146,7.29116150102736,6.05830434784824,6.51320174296526,6.32496639726793,6.5102485189607
"AT5G20160",NA,NA,"NM_001161251|NM_122023|NM_180525|NP_001154723|NP_197516|NP_850856",832138,"3702.AT5G20160.2","GO:0006725|GO:0046483|GO:0044085|GO:0016070|GO:0043170|GO:0006364|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0042273|GO:0006139|GO:0044238|GO:0071840|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0006807|GO:0016072|GO:0022613|GO:0042254|GO:0000470|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0043232|GO:0005737|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0022625|GO:0005622|GO:0015934|GO:0005829|GO:0110165|GO:0043226|GO:0005840|GO:0043229|GO:0044391","246070_at",1,10.0404506853973,10.1940816872498,10.0194940212506,10.1013156733265,9.8737773953265,9.91646250838787,9.96291272225416,10.048811023509,10.1088481271836,9.84013426889519,9.85969619581278,10.0277234140276
"AT5G20170","MED17",NA,"NM_122024|NP_197517",832140,"3702.AT5G20170.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0098772|GO:0003712|GO:0140110|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0005654|GO:0070013|GO:0090575|GO:0016592|GO:0110165|GO:0043226|GO:0043229|GO:0032991|GO:0005667|GO:0005622|GO:0070847|GO:0043227|GO:0031981","246111_at",1,5.91774106687498,5.95223755953466,5.96844057267082,5.90767825059739,5.85779210297024,6.02521629303567,5.9242833345431,6.18390728469447,5.75402474748937,6.03341410968395,5.90900280698908,6.04074047864726
"AT5G20180",NA,NA,"NM_001343643|NM_001343644|NM_122025|NM_180526|NP_001330928|NP_001330929|NP_197518|NP_850857",832141,"3702.AT5G20180.2",NA,"246073_at",1,8.35315349447443,8.51255920293065,8.53092980895019,8.53652880151221,8.57779799709676,8.57020540378982,8.38455170086305,8.34962419968863,8.4015033129423,8.62168270558702,8.59574990026924,8.630914869764
"AT5G20200",NA,NA,"NM_122027|NP_197520",832143,"3702.AT5G20200.1","GO:0071840|GO:0061024|GO:0006996|GO:0006997|GO:0010256|GO:0016043|GO:0006998|GO:0009987|GO:0031975|GO:0005634|GO:0043231|GO:0005635|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005737|GO:0012505|GO:0005622|GO:0043227|GO:0005886","246112_at",1,6.45602282539813,6.40136226458088,6.37719496200434,6.5357554167615,6.5400535670193,6.60369793934619,6.26894384768187,6.33177773299475,6.31156619233543,6.36318371240233,6.46419248678503,6.44301911340962
"AT5G20220",NA,NA,"NM_001085139|NM_001343645|NM_001343646|NM_122028|NP_001078608|NP_001330527|NP_001330528|NP_568393",832144,"3702.AT5G20220.2","GO:0010628|GO:0051173|GO:0010608|GO:0034250|GO:0051246|GO:0051171|GO:0006518|GO:0044260|GO:0031325|GO:0010467|GO:0009058|GO:0006412|GO:0050789|GO:0009891|GO:0009893|GO:0006807|GO:0009889|GO:0044271|GO:0010557|GO:0034248|GO:0010556|GO:0010468|GO:0044267|GO:0019538|GO:0048518|GO:0045727|GO:0071704|GO:0008152|GO:0034645|GO:0009059|GO:0043170|GO:1901566|GO:1901564|GO:0002181|GO:0044237|GO:0044249|GO:0031328|GO:1901576|GO:0034641|GO:0009987|GO:0010604|GO:0044238|GO:0048522|GO:0043604|GO:0080090|GO:0051247|GO:0043043|GO:0032268|GO:0031326|GO:0060255|GO:0050794|GO:0065007|GO:0006417|GO:0032270|GO:0006414|GO:0019222|GO:2000112|GO:0043603|GO:0031323|GO:0003727|GO:0003723|GO:1901363|GO:0003676|GO:0003729|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","246069_at",1,4.68835969716276,4.95231576828527,4.85076426147631,4.92781557715025,5.03894419754694,5.14942322972614,4.67662808652199,4.73340768284167,4.69267800880841,5.03688403279984,4.96530744658565,5.28068385427037
"AT5G20230","ATBCB|BCB|SAG14","Al-stress-induced gene","NM_122030|NP_197523",832145,"3702.AT5G20230.1","GO:0046658|GO:0031224|GO:0031226|GO:0110165|GO:0071944|GO:0031225|GO:0016020|GO:0005886","246099_at",1,6.1381893686654,6.37831522134163,6.21691700863712,6.60175732388024,7.24910304932709,7.47363082840509,6.88680892011727,6.67569512203508,7.10723189748615,7.53642715991548,7.54128983585613,7.28817011351631
"AT5G20240","PI","Floral homeotic gene encoding a MADS domain transcription factor. Required for the specification of petal and stamen identities.","NM_001343647|NM_122031|NP_001330416|NP_197524",832146,"3702.AT5G20240.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","246072_at",1,3.58153549028192,3.49639465267015,3.59555872883619,3.73315685981584,3.74368338403639,3.75674865121938,3.66945510511968,3.00366754834569,3.42794674519359,3.6210768626848,3.78523431516023,3.73767612819871
"AT5G20250","DIN10|RS6","encodes a member of glycosyl hydrolase family 36. Expression is induced within 3 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell.","NM_001036833|NM_001203418|NM_122032|NM_180713|NP_001031910|NP_001190347|NP_197525|NP_851044",832147,"3702.AT5G20250.4",NA,"246114_at",1,11.4275470738695,11.1892784515172,11.5408723146035,11.8036462321625,11.8695668031033,11.9238471196742,11.5599680113597,10.9848944509376,11.3851270876671,11.7499011295083,11.6193599187748,11.7803325224999
"AT5G20270","HHP1","heptahelical transmembrane protein homologous to human adiponectin receptors and progestin receptors","NM_122034|NP_197527",832149,"3702.AT5G20270.1",NA,"246097_at",1,5.59228813674476,5.66768457747816,5.78998786856865,6.19543371658269,6.22962476157799,5.78129005493115,6.14866820961321,6.00913752337239,6.0772722931034,6.51013213696996,6.65009510882331,6.05622020700172
"AT5G20280","ATSPS1F|SPS1F|SPSA1","Encodes a protein with putative sucrose-phosphate synthase activity. When the gene was expressed in transgenic tobacco plants, a clear trend for increased SPS activity was noted.","NM_122035|NP_197528",832150,"3702.AT5G20280.1",NA,"246076_at",1,7.35315883659591,7.06220497241741,7.04111083991306,7.51246363251365,7.55514184095578,7.84156128596311,6.78464498032676,6.55341769740298,6.97716986642212,7.42030816938508,7.41706086732724,7.62498347876089
"AT5G20290",NA,NA,"NM_122036|NP_197529",832151,"3702.AT5G20290.1","GO:0006725|GO:0046483|GO:0044085|GO:0016070|GO:0043170|GO:0006364|GO:0000462|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0071840|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0006807|GO:0016072|GO:0022613|GO:0042254|GO:0030490|GO:0042274|GO:0008152|GO:0071704|GO:0003735|GO:0005198|GO:0043232|GO:0005737|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0022627|GO:0005622|GO:0005829|GO:0015935|GO:0110165|GO:0043226|GO:0005840|GO:0043229|GO:0044391","246068_at",1,12.36220125978,12.3253523137533,12.4531165625674,12.1374729448333,12.2894325721678,12.1060634898601,12.4389918819569,12.27170107302,12.3659492092971,12.3494929619115,12.4303434337254,12.3143729362288
"AT5G20300","Toc90",NA,"NM_001036834|NM_001036835|NM_001343650|NM_001343651|NM_122037|NP_001031911|NP_001031912|NP_001318609|NP_001329949|NP_197530",832152,"3702.AT5G20300.2","GO:0051641|GO:0033036|GO:0034613|GO:0006810|GO:0072596|GO:0006605|GO:0071705|GO:0072594|GO:0015833|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0072598|GO:0042886|GO:0071702|GO:0070727|GO:0051234|GO:0015031|GO:0006886|GO:0051649|GO:0046907|GO:0033365|GO:0045036|GO:0031975|GO:0098588|GO:0043231|GO:0009707|GO:0031090|GO:0110165|GO:0043226|GO:0009507|GO:0016020|GO:0031967|GO:0043229|GO:0009536|GO:0098805|GO:0005737|GO:0005622|GO:0031968|GO:0042170|GO:0043227|GO:0031969|GO:0009941|GO:0009526|GO:0019867","246115_at",1,5.53739364202534,5.57063130337365,5.53897816300436,5.76791993400319,5.69148962529542,6.00525896794375,5.85796157125225,5.73724214676135,5.60622713423325,5.82596365615233,5.95096904633214,5.71624418269229
"AT5G20310",NA,NA,"NM_122038|NP_197531",832153,"3702.AT5G20310.1",NA,"246116_at",1,2.58394606892023,2.67256371650967,2.45324485303733,2.55593440125701,2.78295255509008,2.73525784284243,2.68233401563637,2.86113747392114,2.64927892434567,2.51717140586585,2.51472552222693,2.77924808367049
"AT5G20320","ATDCL4|DCL4","Encodes an RNase III-like enzyme that catalyzes processing of trans-acting small interfering RNA precursors in a distinct small RNA biogenesis pathway. The protein is also involved in the production of 21-nt primary siRNAs from both inverted-repeat constructs and endogenous sequences, as well as the RDR6-dependent 21-nt secondary siRNAs involved in long-range cell-to-cell signaling.  It binds DRB4, a ds-RNA binding protein.","NM_001203419|NM_001343652|NM_122039|NP_001190348|NP_001330078|NP_197532",832154,"3702.AT5G20320.1","GO:0010629|GO:0010608|GO:0006725|GO:0048519|GO:0016070|GO:0006396|GO:0010467|GO:0035194|GO:0006139|GO:0050789|GO:1901360|GO:0006807|GO:0016458|GO:0010468|GO:0040029|GO:0008152|GO:0071704|GO:0046483|GO:0043170|GO:0044237|GO:0016246|GO:0009892|GO:0034641|GO:0031047|GO:0009987|GO:0044238|GO:0090304|GO:0060255|GO:0016441|GO:0010605|GO:0065007|GO:0019222|GO:0140098|GO:0016788|GO:0003676|GO:0003723|GO:0004518|GO:0005488|GO:0003824|GO:0097159|GO:0004521|GO:0016787|GO:0004519|GO:0004540|GO:1901363|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","246117_at",1,6.14024878240977,5.86359364228167,6.231766046909,5.90763118946623,6.09849106432861,5.79306651816175,6.11505613704876,6.14888444109388,6.05432572158726,5.86845487064193,5.83097437528898,6.09665603374144
"AT5G20330","BETAG4",NA,"NM_122040|NP_197533",832155,"3702.AT5G20330.1","GO:0046658|GO:0031224|GO:0031226|GO:0110165|GO:0071944|GO:0031225|GO:0016020|GO:0005886","246096_at",1,2.18865944007441,2.19279637355208,2.34490098799898,2.46985163400578,2.38488004289302,2.3025847493958,2.23531045074531,2.48329074430796,2.25317136984837,2.49507367238667,2.20972602152507,2.62863637429563
"AT5G20340","BG5|GNS5","Encodes a putative beta 1,3-glucanase.","NM_122041|NP_197534",832156,"3702.AT5G20340.1","GO:0046658|GO:0031224|GO:0031226|GO:0110165|GO:0071944|GO:0031225|GO:0016020|GO:0005886","246118_at",1,2.20344278615576,2.21660365121235,2.20439879638504,2.29256988272806,2.29747242099646,2.64031951036751,2.32274038191345,2.42169602839137,2.26302153150179,2.29139980460547,2.31412231429961,2.26681847563144
"AT5G20350","TIP1","Encodes a protein containing ankyrin and DHHC-CRD domain. Acts to restrict the size of the swelling that forms at the beginning of root hair cell growth, possibly by a mechanism that requires RHD1. Mutant displays defects in both root hair and pollen tube growth.","NM_122042|NP_197535",832157,"3702.AT5G20350.1","GO:0034645|GO:0009059|GO:0043412|GO:0043170|GO:0044260|GO:1901566|GO:1901564|GO:0036211|GO:0044237|GO:0044249|GO:1901576|GO:0043543|GO:0009058|GO:0009987|GO:0042158|GO:0006464|GO:0044238|GO:0006807|GO:0042157|GO:0044267|GO:0018345|GO:0019538|GO:0006497|GO:0008152|GO:0071704|GO:0016747|GO:0016746|GO:0016409|GO:0016740|GO:0003824|GO:0098588|GO:0043231|GO:0005794|GO:0005773|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005737|GO:0012505|GO:0005622|GO:0043227|GO:0000139|GO:0005886","246119_at",1,9.47969788393826,9.37271083562177,9.44957006628785,9.48725596580677,9.59163069831324,9.85038097726733,9.47236617794753,9.48429486615852,9.3101262577456,9.56830085520688,9.57624886381407,9.52164508551273
