"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Ler-0_sShoots_FLT_Rep1","Atha_Ler-0_sShoots_FLT_Rep2","Atha_Ler-0_sShoots_FLT_Rep3","Atha_Ler-0_sShoots_GC_Rep1","Atha_Ler-0_sShoots_GC_Rep2","Atha_Ler-0_sShoots_GC_Rep3"
"AT4G02160",NA,NA,"NM_116448|NP_192125",828128,"3702.AT4G02160.1",NA,"255531_at",1,1.29147006097699,1.49258859700047,1.43544980326668,1.53459476338924,1.84085461802148,1.76585672253326
"AT4G02170",NA,NA,"NM_116449|NP_192126",828119,"3702.AT4G02170.1",NA,"255532_at",1,1.23728506869971,1.22837035734932,1.14081254349057,1.58825171295885,1.27992599845701,1.06422332400541
"AT4G02180",NA,NA,"NM_116450|NP_192127",827483,"3702.AT4G02180.1",NA,"255533_at",1,1.08714514826489,1.23759545494875,1.03993612811591,1.26704465572975,1.08313841317402,1.10356217487137
"AT4G02190",NA,NA,"NM_116451|NP_192128",828115,"3702.AT4G02190.1",NA,"255534_at",1,1.41208272440176,1.1885688033247,1.30302056897495,1.44341057737868,1.23565662090464,1.42273591593325
"AT4G02195","ATSYP42|ATTLG2B|SYP42|TLG2B","member of SYP4 Gene Family","NM_116452|NP_567223",827505,"3702.AT4G02195.1","GO:0006906|GO:0051641|GO:0051640|GO:0033036|GO:0061024|GO:0034613|GO:0090174|GO:0006810|GO:0071705|GO:0016192|GO:0016043|GO:0015833|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0042886|GO:0071840|GO:0071702|GO:0070727|GO:0061025|GO:0051234|GO:0006996|GO:0015031|GO:0006886|GO:0051649|GO:0016050|GO:0046907|GO:0048284|GO:0060090|GO:0005515|GO:0005488|GO:0000149|GO:0030674|GO:0098796|GO:0043231|GO:0031201|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016021|GO:0016020|GO:0043229|GO:0005737|GO:0031224|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0005886","255512_at",1,2.39048622633975,2.3496276197241,2.54091475837204,2.6807397602607,2.46315686023804,2.38274987170957
"AT4G02200",NA,NA,"NM_001160728|NM_116453|NM_178955|NP_001154200|NP_192129|NP_849286",827516,"3702.AT4G02200.3",NA,"255504_at",1,4.01205347426546,4.90731043464977,3.65163751299349,4.15104211994691,4.05799939997135,4.10711487785488
"AT4G02210",NA,NA,"NM_001340368|NM_116454|NP_001319843|NP_567224",827547,"3702.AT4G02210.1",NA,"255509_at",1,3.54675598028055,3.12621017743251,3.93809593394505,4.15527792481623,3.91532329320894,3.78461392595668
"AT4G02220",NA,NA,"NM_116455|NP_567225",828106,"3702.AT4G02220.1",NA,"255508_at",1,4.95334237907865,4.29582093991252,4.29145638054231,4.65620473977396,5.36511077047675,5.43068657627669
"AT4G02230",NA,NA,"NM_116456|NP_192132",828099,"3702.AT4G02230.1","GO:0003735|GO:0003676|GO:1901363|GO:0003723|GO:0005198|GO:0005488|GO:0097159|GO:0005737|GO:0043232|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0005622|GO:0022625|GO:0015934|GO:0005829|GO:0110165|GO:0043226|GO:0005840|GO:0043229|GO:0044391","255520_at",1,9.81228061035327,9.62321418159964,9.73954244557788,9.39128472644656,8.7851783916856,8.97895583679402
"AT4G02235|AT5G65330",NA,NA,NA,NA,NA,NA,"255514_s_at",2,1.11835061243273,1.05851539790905,1.05123945389275,1.07704947115355,0.86375176415847,0.974650234407594
"AT4G02250",NA,NA,"NM_116458|NP_192134",827589,"3702.AT4G02250.1","GO:0016787|GO:0052689|GO:0016788|GO:0098772|GO:0004857|GO:0003824|GO:0030234","255515_at",1,1.05100436042742,1.30120440135028,1.08261082441454,1.30802721900061,1.49876628778135,1.62588703570143
"AT4G02260","AT-RSH1|ATRSH1|RSH1",NA,"NM_001340369|NM_116459|NM_178956|NM_202772|NP_001329795|NP_567226|NP_849287|NP_974501",828096,"3702.AT4G02260.1",NA,"255522_at",1,1.48507133314914,1.49419160706823,1.63622902971801,1.69716137275243,1.86878368613232,2.09519240290936
"AT4G02270","RHS13|SRPP",NA,"NM_116460|NP_192136",828083,"3702.AT4G02270.1","GO:0071944|GO:0110165","255516_at",1,1.66851077727292,1.65254686722334,2.07309215524864,1.80048183693541,1.53891677364325,1.42554369358047
"AT4G02280","ATSUS3|SUS3","Encodes a protein with sucrose synthase activity (SUS3). It appears to be important for sucrose metabolism in developing seeds, especially during the late maturation phase, about 18 days after flowering.","NM_116461|NP_192137",828081,"3702.AT4G02280.1","GO:0016758|GO:0035251|GO:0016740|GO:0016757|GO:0046527|GO:0003824|GO:0008194","255521_at",1,3.62772936476669,3.34764464632441,4.35647797831563,5.27269342842505,7.13336947108118,7.08748915707517
"AT4G02290","AtGH9B13|GH9B13",NA,"NM_001340370|NM_116462|NP_001328883|NP_192138",828080,"3702.AT4G02290.1",NA,"255517_at",1,3.95221434183298,3.6499834441643,4.3132581992149,2.41949231419358,2.30435675511661,1.17815508145281
"AT4G02300","PME39",NA,"NM_116463|NP_192139",827708,"3702.AT4G02300.1","GO:0016787|GO:0052689|GO:0016788|GO:0098772|GO:0004857|GO:0003824|GO:0030234","255518_at",1,1.21646065741822,1.24210066246334,1.38844067071181,1.88074602676394,1.4369915855057,1.23398043177379
"AT4G02310",NA,NA,"NM_116464|NP_192140",828070,"3702.AT4G02310.1",NA,"255519_at",1,2.4633474858096,2.58280223173193,2.58842747091548,2.92840944118757,2.55347781894996,2.58280223173193
"AT4G02320",NA,NA,"NM_116465|NP_192141",828067,"3702.AT4G02320.1","GO:0016787|GO:0052689|GO:0016788|GO:0098772|GO:0004857|GO:0003824|GO:0030234","255523_at",1,1.33292801309174,1.25645961204069,1.45955777182756,1.77278830589582,1.13891836726482,1.21963105113575
"AT4G02330","AtPME41|ATPMEPCRB|PME41",NA,"NM_116466|NP_567227",828064,"3702.AT4G02330.1","GO:0016787|GO:0052689|GO:0016788|GO:0098772|GO:0004857|GO:0003824|GO:0030234","255524_at",1,1.59057655126243,2.18813856991906,1.32644578228671,1.5157847536358,1.26948433536491,1.10583352911883
"AT4G02340",NA,NA,"NM_116467|NP_567228",828063,"3702.AT4G02340.1","GO:0016787|GO:0003824","255525_at",1,4.13507292523052,4.60562428594144,4.44350957423923,4.31668984057629,4.42574242422542,4.29139270690642
"AT4G02350","SEC15B","Encodes a member of the exocyst complex gene family. The exocyst is a protein complex involved in tethering vesicles to the plasma membrane during regulated or polarized secretion.","NM_001340371|NM_116468|NP_001319844|NP_567229",828060,"3702.AT4G02350.1","GO:0006906|GO:0098876|GO:0061024|GO:0090174|GO:0006892|GO:0006810|GO:0016192|GO:0016043|GO:0048193|GO:0009987|GO:0140029|GO:0006893|GO:0051179|GO:0071840|GO:0061025|GO:0006887|GO:0051234|GO:0006996|GO:0046903|GO:0016050|GO:0140352|GO:0032940|GO:0099500|GO:0048284|GO:0005737|GO:0032991|GO:0005622|GO:0099023|GO:0000145|GO:0005938|GO:0071944|GO:0110165|GO:0016020","255526_at",1,4.16025533437604,3.61988144679145,3.96460440717717,3.46683526702932,3.84936596988227,4.11110760618397
"AT4G02360",NA,NA,"NM_116469|NP_192145",827767,"3702.AT4G02360.1",NA,"255527_at",1,1.66937137484141,1.52329336218681,1.54675153254624,1.99125541966751,2.38369124324321,2.4195541394035
"AT4G02370",NA,NA,"NM_116470|NP_567230",828057,"3702.AT4G02370.1",NA,"255477_at",1,4.84992794972893,5.05063686352964,4.96303228409327,5.47753978202932,5.05106521950482,5.21836631163391
"AT4G02380|at4g04125",NA,NA,NA,NA,NA,NA,"255479_at",2,7.38598400170184,7.94088437897763,8.27464372785236,9.79069681981491,8.6630003906004,8.20030792641342
"AT4G02390","APP|PARP2|PP","Encodes a DNA dependent nuclear poly (ADP-ribose) polymerase (E.C.2.4.2.30), thought to be involved in post-translational modification .","NM_001340373|NM_001340374|NM_116472|NP_001329307|NP_001329308|NP_192148",828049,"3702.AT4G02390.1","GO:0006281|GO:0006725|GO:0046483|GO:0051716|GO:0006302|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006974|GO:0034641|GO:0009987|GO:0006139|GO:0006464|GO:0044238|GO:0050896|GO:0090304|GO:1901360|GO:0006950|GO:0006807|GO:0044267|GO:0033554|GO:0019538|GO:0071704|GO:0006259|GO:0008152|GO:0016757|GO:0016763|GO:0016740|GO:0140096|GO:0003824|GO:0043232|GO:0031974|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","255500_at",1,1.36065574068786,2.22984528197306,1.9020655028598,1.67876324552349,1.70221153429852,1.91475495439128
"AT4G02400",NA,NA,"NM_116473|NP_567232",828039,"3702.AT4G02400.1","GO:0031974|GO:0034455|GO:0032040|GO:0043233|GO:0005634|GO:0043231|GO:0070013|GO:0005730|GO:0110165|GO:0043226|GO:0043229|GO:0043232|GO:1990904|GO:0043228|GO:0032991|GO:0005622|GO:0043227|GO:0030684|GO:0031981","255501_at",1,2.81636912658503,3.06334286273585,2.38544481287799,2.59722191063283,2.28843713629959,2.44979688646188
"AT4G02410","AtLPK1|LecRK-IV.3|LPK1",NA,"NM_116474|NP_567233",828032,"3702.AT4G02410.1","GO:0043207|GO:0042742|GO:0009605|GO:0050896|GO:0009617|GO:0009607|GO:0006950|GO:0098542|GO:0051707|GO:0044419|GO:0006952|GO:0038023|GO:0016740|GO:0016773|GO:0003824|GO:0019199|GO:0004675|GO:0016772|GO:0004674|GO:0060089|GO:0140096|GO:0016301|GO:0004672|GO:0004888|GO:0110165|GO:0071944|GO:0016020|GO:0005886","255502_at",1,2.27879453564949,2.3570354077504,2.25635671928743,2.55754148305839,2.59214051153821,2.88472903402559
"AT4G02420","LecRK-IV.4",NA,"NM_116475|NP_567234",828035,"3702.AT4G02420.1","GO:0043207|GO:0042742|GO:0009605|GO:0050896|GO:0009617|GO:0009607|GO:0006950|GO:0098542|GO:0051707|GO:0044419|GO:0006952|GO:0038023|GO:0016740|GO:0016773|GO:0003824|GO:0019199|GO:0004675|GO:0016772|GO:0004674|GO:0060089|GO:0140096|GO:0016301|GO:0004672|GO:0004888|GO:0110165|GO:0071944|GO:0016020|GO:0005886","255503_at",1,1.0000594727798,1.23187679112275,1.3254110168908,1.06162182540306,1.19874346991261,1.27997528578707
"AT4G02430","At-SR34b|SR34b",NA,"NM_001340375|NM_001340376|NM_001340377|NM_179206|NP_001319845|NP_001328194|NP_001328195|NP_849537",828027,"3702.AT4G02430.2","GO:0006725|GO:0016070|GO:0051171|GO:0006396|GO:0010467|GO:0006139|GO:0045292|GO:0050789|GO:0016071|GO:1901360|GO:0006807|GO:0000380|GO:0050684|GO:0010468|GO:0071704|GO:0000398|GO:0008152|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0051252|GO:0044238|GO:0080090|GO:0043484|GO:0090304|GO:0060255|GO:0019219|GO:0050794|GO:0000377|GO:0065007|GO:0006397|GO:0000375|GO:0048024|GO:0019222|GO:0000381|GO:1903311|GO:0031323|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0005654|GO:0070013|GO:0043227|GO:0031981|GO:0110165|GO:0016607|GO:0043226|GO:0016604|GO:0043229","255472_at",1,3.10975108862566,2.9360140879591,3.3716411068519,2.98529671435505,3.39258461344583,3.59431424448204
"AT4G02440","EID1","EID1 is an F-box protein that functions as a negative regulator in phytochrome A (phyA)-specific light signalling. Expressed at all stages of plant development independently of light conditions, localizes to the nucleus,  and forms nuclear speckles under continuous far-red light. Forms stable dimeric and trimeric complexes with several ASK proteins and Cullin1 in yeast and in planta.","NM_116477|NP_192153",828008,"3702.AT4G02440.1",NA,"255478_at",1,4.16861158832185,4.70447046147686,4.44702795315253,4.40657351358344,3.84700756699182,4.59928269418212
"AT4G02450","p23-1",NA,"NM_001160729|NM_116478|NP_001154201|NP_192154",828006,"3702.AT4G02450.1","GO:0071840|GO:0022607|GO:0044085|GO:0034622|GO:0006457|GO:0065003|GO:0016043|GO:0009987|GO:0043933|GO:0005515|GO:0031072|GO:0005488|GO:0051087|GO:0051879|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0043229","255473_at",1,4.74012941745685,4.85248902124477,5.12508230015968,5.28500796387228,5.22841965209561,5.38382852030031
"AT4G02460","AtPMS1|PMS1","Encodes a protein similar to PMS1 in yeast, a member of the family of eukaryotic MutL homologs. The protein appears to play a role in DNA mismatch repair and in the suppression of somatic homeologous recombination.","NM_001340378|NM_001340379|NM_001340380|NM_116479|NP_001329304|NP_001329305|NP_001329306|NP_567236",827997,"3702.AT4G02460.1","GO:0006281|GO:0006725|GO:0046483|GO:0051716|GO:0043170|GO:0044260|GO:0044237|GO:0006298|GO:0006974|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0050896|GO:0090304|GO:0006950|GO:1901360|GO:0006807|GO:0033554|GO:0008152|GO:0071704|GO:0006259|GO:0016462|GO:0016787|GO:0016818|GO:0016817|GO:0017111|GO:0003824|GO:0016887|GO:0032300|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:1990391|GO:0043227|GO:0110165|GO:0043226|GO:0043229","255481_at",1,2.41389224758049,2.45165804460199,2.75757826044896,1.74498545085472,2.21194341289118,2.12068170192711
"AT4G02480",NA,NA,"NM_116481|NP_567238",827979,"3702.AT4G02480.1",NA,"255474_at",1,7.99976558527609,7.5000200105972,7.95680706749985,7.95851387910183,8.01532336765585,8.61931205642911
"AT4G02480",NA,NA,"NM_116481|NP_567238",827979,"3702.AT4G02480.1",NA,"255475_at",1,6.39167130554822,6.3856087426532,6.38535038075996,6.21477303107546,6.46779959526043,6.60399736535846
"AT4G02485",NA,NA,"NM_001340382|NM_116482|NP_001319847|NP_567239",827953,"3702.AT4G02485.1",NA,"255480_at",1,1.92547807301888,2.09368579264601,1.49280304210036,1.96040972441253,1.85223023928989,2.57652558615986
"AT4G02500","ATXT2|AtXXT2|TXT2|XT2|XXT2","Encodes a protein with xylosyltransferase activity, which is specific for UDP-xylose as donor substrate and for oligosaccharides with a degree of polymerization >4. Although the enzyme utilizes either cellopentaose or cellohexaose, its activity is four-fold higher with cellohexaose as an acceptor compared to cellopentaose. The enzyme is able to add several xylosyl residues to the acceptor forming mono-, di- and trixylosylated polysaccharides.","NM_116484|NP_567241",827940,"3702.AT4G02500.1",NA,"255483_at",1,4.62790885638724,4.69821030295386,5.16363618014288,3.86468553218012,4.42195356626839,4.44308439875326
"AT4G02510","ATTOC159|PPI2|TOC159|TOC160|TOC86","An integral membrane GTPase that functions as a transit-sequence receptor required for the import of proteins necessary for chloroplast biogenesis. Located in the outer chloroplast membrane. Phosphorylation of the G-domains regulate translocon assembly.","NM_001340383|NM_001340384|NM_001340385|NM_116485|NP_001319848|NP_001328635|NP_001328636|NP_567242",827934,"3702.AT4G02510.1","GO:0051641|GO:0033036|GO:0034613|GO:0006810|GO:0072596|GO:0006605|GO:0071705|GO:0072594|GO:0015833|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0072598|GO:0042886|GO:0071702|GO:0070727|GO:0051234|GO:0015031|GO:0006886|GO:0051649|GO:0046907|GO:0033365|GO:0045036|GO:0031975|GO:0098588|GO:0043231|GO:0009707|GO:0031090|GO:0110165|GO:0043226|GO:0009507|GO:0016020|GO:0031967|GO:0043229|GO:0009536|GO:0098805|GO:0005737|GO:0005622|GO:0031968|GO:0042170|GO:0043227|GO:0031969|GO:0009941|GO:0009526|GO:0019867","255482_at",1,6.64849795078564,6.61713945928052,6.30354542832146,6.29483165013305,6.93634031336471,7.08750093802506
"AT4G02530","MPH2",NA,"NM_001340386|NM_001340387|NM_116487|NP_001319849|NP_001328709|NP_192162",827927,"3702.AT4G02530.1",NA,"255440_at",1,1.92845377866849,2.45712025396829,2.07767866561284,2.03269384658945,1.48802576985369,1.57531479347275
"AT4G02540",NA,NA,"NM_001203729|NM_116488|NP_001190658|NP_192163",827919,"3702.AT4G02540.1",NA,"255484_at",1,1.33020028645956,1.78209847053881,1.30710520539617,1.29381344436138,1.59572983262445,1.36976089947682
"AT4G02550",NA,NA,"NM_001036497|NM_001203730|NM_001340388|NM_116489|NM_178958|NP_001031574|NP_001190659|NP_001328501|NP_192164|NP_849289",827910,"3702.AT4G02550.3",NA,"255485_at",1,1.77869402568167,1.40298403277307,1.81881207733745,1.5309393477223,1.63488472110115,1.39976206268896
"AT4G02560","LD","Encodes a nuclear localized protein with similarity to transcriptional regulators. Recessive mutants are late flowering. Expression of LFY is reduced in LD mutants.","NM_001203731|NM_116490|NP_001190660|NP_192165",827904,"3702.AT4G02560.1",NA,"255444_at",1,3.87679228990324,4.09905756656511,4.15110030706857,2.43797739008043,3.30164651179539,3.71318771489293
"AT4G02570","ATCUL1|AXR6|CUL1|ETA1|ICU13","Encodes a cullin that is a component of  SCF ubiquitin ligase complexes involved in mediating responses to auxin and jasmonic acid. Homozygous auxin-resistant mutants arrest growth soon after germination, lacking a root and hypocotyl.  Heterozygotes display a variety of phenotypes consistent with impaired auxin response.","NM_001036498|NM_001036499|NM_001203732|NM_116491|NP_001031575|NP_001031576|NP_001190661|NP_567243",825648,"3702.AT4G02570.4","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0019538|GO:0044267|GO:0032446|GO:0008152|GO:0071704|GO:0016740|GO:0004842|GO:0019787|GO:0005488|GO:0003824|GO:0044389|GO:0019899|GO:0005515|GO:0140096|GO:0031625|GO:0032991|GO:0000151|GO:0031461|GO:0005622|GO:1902494|GO:1990234","255441_at",1,6.87626570754728,7.11517737170972,6.83718901857124,6.68132459051135,6.62120611460362,6.87478586598165
"AT4G02580",NA,NA,"NM_116492|NP_567244",828130,"3702.AT4G02580.1","GO:0003824|GO:0016491|GO:0070469|GO:0045272|GO:0098796|GO:0098803|GO:0032991|GO:1902494|GO:0098797|GO:1990204|GO:0045271|GO:0071944|GO:0110165|GO:0016020|GO:0030964|GO:0005886","255442_at",1,5.99517790545133,5.99737020428045,5.78059325092392,5.57182669469462,4.95795276975272,5.01860083972669
"AT4G02590","UNE12",NA,"NM_001036500|NM_001125447|NM_116493|NP_001031577|NP_001118919|NP_567245",828126,"3702.AT4G02590.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","255497_at",1,5.47739260963267,5.23811105630584,5.61312018271556,5.38925033573061,5.18199407986271,5.10323389533774
"AT4G02600","ATMLO1|MLO1","A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO1 belongs to the clade II, with ATMLO13 and ATMLO15. The gene is expressed during early seedling growth, in root and cotyledon vascular system, in pollen and in papillae, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s).","NM_001036501|NM_116494|NP_001031578|NP_192169",828229,"3702.AT4G02600.1",NA,"255486_at",1,4.57380865078336,4.51525185122238,4.47916240758915,5.10312525548584,3.92202176810105,4.61661665477644
"AT4G02610",NA,NA,"NM_116495|NP_192170",828226,"3702.AT4G02610.1","GO:0016053|GO:0006725|GO:0043436|GO:0046483|GO:0009073|GO:0008652|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006082|GO:0046394|GO:0044238|GO:0018130|GO:1901360|GO:0006807|GO:0009072|GO:0044271|GO:1901605|GO:0019438|GO:0006520|GO:0044283|GO:0019752|GO:0008152|GO:0071704|GO:0044281|GO:0016829|GO:0016835|GO:0016836|GO:0003824|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0009507|GO:0043229|GO:0009536","255487_at",1,3.47862985100733,3.54564569773124,3.22936247648498,3.14284139547201,3.73953932400848,3.04031569186941
"AT4G02620","VHA-F",NA,"NM_116496|NP_192171",828221,"3702.AT4G02620.1","GO:0016462|GO:0022857|GO:0003824|GO:0016787|GO:0016818|GO:0015075|GO:0016817|GO:0017111|GO:0005215|GO:0022804|GO:0016887|GO:0022853|GO:0110165|GO:0016020","255498_at",1,5.59919913102399,5.37769093190875,5.09205063717722,5.82899691724659,5.08023251847589,4.5230339110047
"AT4G02630",NA,NA,"NM_116497|NP_192172",828217,"3702.AT4G02630.1",NA,"255488_at",1,3.91212900756004,2.8228995374963,3.0884834530163,2.14749088776313,2.44994399403174,2.5742467268761
"AT4G02640","ATBZIP10|BZO2H1","Encodes a basic leucine zipper (bZIP) transcription factor AtbZIP10.  AtbZIP10 shuttles between the nucleus and the cytoplasm.  It binds consensus G- and C-box DNA sequences.  AtbZIP10 acts antagonistically with LSD1 in both pathogen-induced hypersensitive response and basal defense responses.","NM_001340389|NM_001340390|NM_116498|NM_178959|NP_001329302|NP_001329303|NP_192173|NP_849290",828219,"3702.AT4G02640.2",NA,"255496_at",1,6.2272173170633,6.1255251142747,6.09998008610887,6.20632917688083,5.7938148592758,6.07196660923362
"AT4G02655",NA,NA,"NM_001125448|NM_001340391|NP_001118920|NP_001328488",6240422,"3702.AT4G02655.1",NA,"255489_at",1,1.98979794623249,1.92267498513797,1.72254721682864,1.98967070798098,1.64542681708493,1.56766374836069
"AT4G02660","BCHA2",NA,"NM_001340392|NM_001340393|NM_116500|NP_001319850|NP_001329387|NP_192175",828210,"3702.AT4G02660.1","GO:0071840|GO:0007033|GO:0016043|GO:0009987|GO:0006996|GO:0005737|GO:0110165|GO:0005622","255490_at",1,1.33809681590611,1.39632703868595,1.57525871069707,1.44859116371889,1.53696225196707,1.26543741075446
"AT4G02670","AtIDD12|IDD12",NA,"NM_001340394|NM_116501|NP_001328388|NP_192176",828206,"3702.AT4G02670.1","GO:1990837|GO:0043565|GO:0140110|GO:0003676|GO:0003700|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:0098772|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","255491_at",1,1.32252620307027,1.40732985455707,1.29158495326317,1.24897833315678,1.20494874753095,1.28202751111425
"AT4G02680","EOL1","Encodes a paralog of ETO1, which is a negative regulator of ACS5 (a key enzyme in ethylene biosynthesis pathway). EOL1 also interacts with and inhibits the activity of ACS5.","NM_116502|NP_192177",828205,"3702.AT4G02680.1",NA,"255492_at",1,4.48736526488219,4.84427124229441,4.10646373008387,4.13121039406294,3.7533921346759,4.62562183641244
"AT4G02690","AtLFG3|GAAP3|LFG3",NA,"NM_001340395|NM_116503|NP_001329468|NP_192178",828203,"3702.AT4G02690.1",NA,"255493_at",1,0.741196215963483,1.40298403277307,1.40460498776532,1.09904234241951,1.9596592152608,2.96567692454925
"AT4G02700","SULTR3;2",NA,"NM_116504|NP_192179",828201,"3702.AT4G02700.1","GO:0015291|GO:0008509|GO:0015297|GO:0015301|GO:0022857|GO:0015075|GO:0005215|GO:0022804|GO:0022853|GO:0031224|GO:0005887|GO:0031226|GO:0071944|GO:0110165|GO:0016020|GO:0016021|GO:0005886","255443_at",1,1.24035560410594,1.8463653900052,1.40472498458412,1.3860375801451,1.17978687224027,1.32398973165079
"AT4G02710","NET1C",NA,"NM_116505|NP_192180",828199,"3702.AT4G02710.1","GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0071944|GO:0110165|GO:0016020|GO:0005886","255494_at",1,3.8553570277359,3.46772283197858,3.381056822332,2.94484874616488,2.58496646669348,2.49358772471603
"AT4G02720","MAS2",NA,"NM_116506|NP_192181",828193,"3702.AT4G02720.1","GO:0050789|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","255495_at",1,6.47334015178122,6.30434927085734,6.46390668227551,6.57267467411899,6.58628814425231,7.03384575394861
"AT4G02730","AtWDR5b|WDR5b",NA,"NM_116507|NP_192182",828189,"3702.AT4G02730.1","GO:0018205|GO:0018022|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0016571|GO:0016570|GO:0044237|GO:0018193|GO:0016043|GO:0016569|GO:0034968|GO:0009987|GO:0006464|GO:0044238|GO:0071840|GO:0008213|GO:0006479|GO:0043414|GO:0032259|GO:0006996|GO:0051276|GO:0006807|GO:0006325|GO:0051568|GO:0044267|GO:0019538|GO:0071704|GO:0008152|GO:0005515|GO:0042393|GO:0005488|GO:0031974|GO:0035097|GO:0043233|GO:0005634|GO:0043231|GO:0005654|GO:1902494|GO:1990234|GO:0070013|GO:0110165|GO:0043226|GO:0043229|GO:0032991|GO:0005622|GO:0043227|GO:0031981","255499_at",1,2.6550658110621,2.69259176458661,2.63091112871571,2.89779951801837,3.22028539086179,2.68658299604747
"AT4G02750","SSTPR",NA,"NM_116509|NP_192184",828187,"3702.AT4G02750.1","GO:0006725|GO:0046483|GO:0043412|GO:0043170|GO:0016070|GO:0009451|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0071704|GO:0008152|GO:0003676|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0043227|GO:0110165|GO:0043226|GO:0043231|GO:0005622|GO:0043229","255446_at",1,1.80161117318302,1.51888430974118,1.73633612283094,2.10767799490452,1.78749130775401,1.52003625327098
"AT4G02770","PSAD-1|PSAD1","Encodes a protein predicted by sequence similarity with spinach PsaD to be photosystem I reaction center subunit II (PsaD1)","NM_116511|NP_192186",828183,"3702.AT4G02770.1",NA,"255457_at",1,4.50834544472094,5.40358825532564,5.5937243204629,4.25591771836948,3.7565330797014,2.85958957803683
