"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_sl_FLT_BA1","Atha_Col-0_sl_FLT_BA2","Atha_Col-0_sl_FLT_BA3","Atha_Col-0_sl_FLT_BA4","Atha_Col-0_sl_FLT_BA5","Atha_Col-0_sl_FLT_BG1","Atha_Col-0_sl_GC_BA1","Atha_Col-0_sl_GC_BA2","Atha_Col-0_sl_GC_BA3","Atha_Col-0_sl_GC_BA4","Atha_Col-0_sl_GC_BA5","Atha_Col-0_sl_GC_BG1","Atha_Col-0_UdCC_FLT_BB2","Atha_Col-0_UdCC_FLT_BB3","Atha_Col-0_UdCC_FLT_BB4","Atha_Col-0_UdCC_FLT_BB5","Atha_Col-0_UdCC_FLT_BG2","Atha_Col-0_UdCC_FLT_BG3","Atha_Col-0_UdCC_GC_BB2","Atha_Col-0_UdCC_GC_BB3","Atha_Col-0_UdCC_GC_BB4","Atha_Col-0_UdCC_GC_BB5","Atha_Col-0_UdCC_GC_BG2","Atha_Col-0_UdCC_GC_BG3"
"AT1G01280","CYP703|CYP703A2","member of CYP703A  CYP703A2 is expressed specifically in anthers of land plants, catalyzing the in-chain hydroxylation at the C-7 position of medium-chain saturated fatty acids (lauric acid in-chain hydroxylase) which is involved in pollen development (sporopollenin synthesis).","NM_100010|NP_171635",839470,"3702.AT1G01280.1",NA,"261051_at",1,1.54491075114301,1.22396981635903,1.70739682691952,1.22403198373825,1.26945446003037,1.91458453988364,3.11174307401255,2.03642498774139,2.68556727827208,1.46196856949577,1.64119896553544,1.55350068078594,0.969390117355927,1.12105567232962,1.34840059229992,0.965382086241589,0.74241830588312,1.13496358851053,1.47064363973836,1.25177541652897,1.27334480866139,0.874961057023433,1.08297314155574,0.963915340675176
"AT1G01290","CNX3","COFACTOR OF NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE 3. Encodes a protein involved in molybdenum cofactor biosynthesis. Homologous to E.coli MoaC. Expression is low in all tissues examined, except in roots. Appears to have targeting signals for chloroplast or mitochondria","NM_001160827|NM_100011|NP_001154299|NP_171636",839445,"3702.AT1G01290.1",NA,"261044_at",1,1.41447145346085,1.40015858172296,1.53146811039168,1.16711011530978,0.982238350403284,1.41347196360014,1.55163453942654,1.20686889901902,1.95426611148507,1.56673455722943,1.59847823488425,1.58232016225606,1.97727173965316,2.52455922063402,1.59539049702766,1.91369383929012,2.16818034001642,2.15819144938558,1.33648958287466,1.65163407191242,3.48602462405892,1.73769482144113,2.21545981643103,1.5706683198438
"AT1G01300",NA,NA,"NM_100012|NP_171637",839375,"3702.AT1G01300.1",NA,"261055_at",1,1.48057928332944,1.2637684090707,1.09686221217934,1.42676115999047,0.839848331643893,1.34419297927883,2.2112820551049,1.24549577108521,1.73460517840118,1.42315865213365,1.31429575875761,1.2096868317568,2.21937601599529,2.460802157576,1.39329817481576,2.0150902171213,2.03811601366701,2.54328584536691,0.796474752225009,1.46956991238288,1.67100803133913,1.47664173282107,1.58242382724508,1.49985006317363
"AT1G01310",NA,NA,"NM_100013|NP_171638",839333,"3702.AT1G01310.1","GO:0005615|GO:0110165|GO:0005576","261045_at",1,1.46681612282094,1.38278600498259,3.35688763743229,1.88277026322148,1.41260107880974,1.90513115659998,2.73859080876459,2.60906988747512,1.49542689954421,1.6536357362743,2.67426502173949,1.86840764982313,1.54608409202264,1.53642681352161,1.38075038892163,1.22034762833785,1.27184593884826,1.22666332422416,1.79706262472213,1.34182632922354,1.51265487097987,1.22621528732464,1.66876579147122,1.33809102626207
"AT1G01320","FLL2|REC1",NA,"NM_001197955|NM_001331265|NM_100014|NP_001184884|NP_001321495|NP_171639",839293,"3702.AT1G01320.1","GO:0005737|GO:0110165|GO:0005622","261053_at",1,1.05015557721561,1.17002728918652,1.06548148819579,1.160971940543,2.27067907888068,1.22251463922552,0.870356948372826,1.58249762961386,0.873176015783435,1.12682834559708,0.897267751769354,0.985421404885324,3.35214324930683,3.16914354179974,1.70548333014589,3.60717974638035,3.15114687124912,2.44319686937282,2.10487388907393,1.47813971748213,1.46279785782815,1.26440087381796,1.37264698560673,1.66542267223539
"AT1G01320","FLL2|REC1",NA,"NM_001197955|NM_001331265|NM_100014|NP_001184884|NP_001321495|NP_171639",839293,"3702.AT1G01320.1","GO:0005737|GO:0110165|GO:0005622","261054_at",1,1.62396664333353,1.55294312877588,1.35703247537844,1.25856818949703,1.6702660718752,1.99969514925289,1.72639630846954,1.62116561604832,1.66276709309302,1.20840930662805,1.54402804613886,1.54266223848427,2.03732940303202,1.69472668336471,1.65848110710689,2.2270331484675,1.68848787417562,1.64666261471339,1.46756824962475,1.494219691889,2.07471822665946,2.05559238895565,2.42760149788041,1.60510846457041
"AT1G01340","ACBK1|ATCNGC10|CNGC10","member of Cyclic nucleotide gated channel family","NM_001197956|NM_100016|NP_001184885|NP_563625",838832,"3702.AT1G01340.2",NA,"261027_at",1,1.38103153709142,1.38278600498259,1.42095188208688,1.32087364138019,1.8104158747122,1.22176013260667,0.802846478051357,1.10885964766958,1.49258564793932,0.802846478051357,1.41576586687153,1.45634027511492,1.10662091581873,1.5960583897906,1.85676043194604,1.35642540855175,1.80522737594371,1.75653483996658,2.96296434890948,1.8331762870668,1.44452613404075,1.85288643880336,1.99774020151774,1.96094621132345
"AT1G01350|AT5G06420",NA,NA,NA,NA,NA,NA,"250736_s_at",2,2.29194801008521,2.64285044970806,2.33535669543546,2.73874733706442,3.18581558152003,2.2198103993588,2.11482682485482,2.61627637086464,2.56962068319755,1.93829011058896,2.4525128414144,2.55805620211572,3.87896555898339,3.84377020211461,4.495598923689,3.85813724705064,4.15485702823483,4.36090623613504,3.63213165308286,4.04880596961078,3.53290420108644,3.69385135665173,2.99484285295099,4.45250831727327
"AT1G01360","PYL9|RCAR1","Encodes RCAR1 (regulatory components of ABA receptor).  Interacts with and regulates the type 2C protein phosphatases (PP2Cs) ABI1 and ABI2.  Functions as abscisic acid sensor.","NM_100018|NP_563626",838452,"3702.AT1G01360.1","GO:0031399|GO:0007165|GO:0019220|GO:0051246|GO:0043412|GO:0051171|GO:0044260|GO:0033993|GO:0036211|GO:0035303|GO:0050790|GO:0006793|GO:0071396|GO:0009755|GO:0006796|GO:0050789|GO:0051174|GO:1901701|GO:0009719|GO:0032870|GO:0006807|GO:0065009|GO:0051336|GO:0044267|GO:0019538|GO:0023052|GO:0043666|GO:0071704|GO:0008152|GO:0010033|GO:0051716|GO:0071495|GO:1901700|GO:0070887|GO:0071310|GO:0043170|GO:0010921|GO:1901564|GO:0006470|GO:0044237|GO:0007154|GO:0009987|GO:0044238|GO:0006464|GO:0080090|GO:0009737|GO:0050896|GO:0032268|GO:0009725|GO:0035304|GO:0042221|GO:0060255|GO:0050794|GO:0016311|GO:0065007|GO:0019222|GO:0031323|GO:0016788|GO:0038023|GO:0019902|GO:0016791|GO:0036094|GO:0005488|GO:0003824|GO:0019888|GO:0019899|GO:0004857|GO:0019212|GO:0004721|GO:0030234|GO:0042578|GO:0019208|GO:0031406|GO:0016787|GO:0060089|GO:0005515|GO:0098772|GO:0008289|GO:0043177|GO:0043167|GO:0043168|GO:0019903|GO:0004864|GO:0140096|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","261056_at",1,6.53139126144692,4.67909663636808,3.89563583717609,6.8224336176354,3.75034299757631,6.14092412507304,4.62044206310805,4.87113715605423,3.91162867210791,3.94813081972513,4.59994909337983,5.76861829613076,6.16279128053917,5.48812642864736,5.45195250445563,5.33657137391427,5.81566363438976,5.2219129918209,7.37390954147069,5.59550850661638,6.04154795666322,5.48141391203756,5.27512412919856,5.7866241105365
"AT1G01370","CENH3|HTR12","Encodes a centromere-identifying  protein histone H3 variant. Localized at centromeres in both mitotic and  meiotic cells.","NM_001035850|NM_001331269|NM_001331270|NM_100019|NP_001030927|NP_001322867|NP_001322868|NP_563627",839104,"3702.AT1G01370.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","261058_at",1,1.1275547096265,0.779613300225981,1.03225737805039,1.22718437057155,1.16760781729946,1.71224204404862,1.27320972920693,1.39534751407661,1.22935603248421,2.25878814707638,1.58679930996813,1.64817248808249,1.01018413763908,0.919180423872214,0.939186805062684,0.837415368252027,0.899893205085033,0.887023357173145,0.994026193730934,1.03222067445326,0.947979605806202,0.945344987414222,1.06834602093106,0.941820263302063
"AT1G01380","ETC1","ETC1 is involved in trichome and root  hair patterning in Arabidopsis.","NM_001331271|NM_001331272|NM_100020|NP_001321146|NP_001321147|NP_171645",838096,"3702.AT1G01380.1","GO:0030154|GO:0048869|GO:0009987|GO:0032502|GO:1990837|GO:0043565|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257490_x_at",1,1.64283708196101,1.55574426533701,1.53396305825722,4.050155548975,3.84354688114545,1.85373520373673,3.35006858774163,1.53126408492471,1.86521681305601,1.89044887221141,3.20585775459974,1.42106963614816,1.19070822226381,1.36657487396196,1.21928606559406,0.923824228278169,1.36912580161842,1.26637983429898,1.62698571153349,1.16850073849093,1.13988335298508,1.54398529800424,1.5914280777741,1.29843559956574
"AT1G01390",NA,NA,"NM_001331273|NM_100021|NP_001322773|NP_171646",837790,"3702.AT1G01390.1",NA,"261046_at",1,1.3944455642208,2.55775595910302,1.32037698592717,1.00354769710263,1.6294909715103,1.54360862808771,1.87010409470056,1.52015858407799,1.21820829541143,2.53524336402424,1.85467018925183,2.2271667668828,1.02613700172471,0.885475206106024,1.03518405430655,0.971746410265394,1.01709754217955,0.779807427180448,1.27613760842091,1.22558083886047,1.04649201916792,1.13705379484924,1.44717108621247,0.792413083245115
"AT1G01410","APUM22|PUM22","Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.","NM_100023|NP_171648",837547,"3702.AT1G01410.1","GO:0050789|GO:0010608|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0003676|GO:0003729|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","261047_at",1,1.23929006305266,1.49701757620497,1.30405436047724,1.30837433076493,1.22150719468716,1.35313005990513,1.35585734321809,1.55095172797522,0.718296582376541,1.86622401737204,0.846357724841763,2.07891419913746,0.830480192041279,0.645308379250022,0.739716754772556,0.734330396851908,0.673095137521588,0.61313628098034,0.78910377623356,1.16409536475159,0.844620858619835,0.743572976010282,0.757042578924464,0.447118472624704
"AT1G01420","UGT72B3",NA,"NM_001331274|NM_100024|NP_001322549|NP_171649",837503,"3702.AT1G01420.1",NA,"261048_at",1,1.4368174970179,1.38278600498259,1.06671840554536,1.34501459426299,1.34472008775084,1.30392883441816,1.27919774160188,1.3861551597104,2.33047702837635,1.25838952848243,1.28884002185008,0.790619126670554,1.02467215534657,1.44380967620393,0.949039896998492,1.38540665314424,1.35303936301077,1.31030597886318,1.13892475739814,0.956190703537116,1.05710961710805,1.07217872403422,1.77188206494851,1.47080343592453
"AT1G01430","MOAT3|TBL25","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).","NM_100025|NP_171650",837247,"3702.AT1G01430.1","GO:0016746|GO:0016747|GO:0016740|GO:0016407|GO:0003824|GO:0008374|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261049_at",1,2.14671617311511,1.58246771192165,1.75401415352573,1.0981453734206,0.960090605876046,1.10517098430219,1.81153546252765,1.66215666340365,1.66549605110531,1.59187267862135,2.15491929022358,1.20605340533118,1.73097558117538,1.86059006841578,2.2603276588185,2.00543463254716,2.34310260856179,2.07717127658894,1.45861502430735,1.60667175425178,1.57413057046834,1.80393486657332,1.45610698399163,1.85557862758819
"AT1G01440",NA,NA,"NM_100026|NP_171651",837155,"3702.AT1G01440.1",NA,"261052_at",1,1.73016945550362,1.92284038230437,1.10898078796162,1.73085766660901,1.78364219891659,1.70831165588169,1.47080600825896,1.81087840794698,2.49232472499221,0.753406113984464,1.87640077938742,1.32056323659455,1.97533997898032,2.44326019229025,1.82007780432442,2.13023541066695,2.30450763557276,1.89859550389796,2.79613466904015,1.50726097056046,1.83876263221211,2.04181065786694,1.54018692705169,1.93751912150009
"AT1G01450",NA,NA,"NM_100027|NP_171652",837060,"3702.AT1G01450.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","259435_at",1,1.48416655611551,1.66356563607511,1.75940973287296,1.64199502502106,1.69113669118128,1.51096666698529,1.58145635463971,1.99413917487253,1.41023288437859,2.2424498357848,2.36812908441623,1.80571212148228,1.39723660296192,1.50268666471732,1.63116947028671,1.3372045926154,1.46737990889011,1.55320822138311,1.12631330940335,1.3054188303196,1.37461879444894,1.6640993256983,1.35403508205993,1.5688893017006
"AT1G01460","ATPIPK11|PIPK11","Type I phosphatidylinositol-4-phosphate 5-kinase, subfamily A.","NM_100028|NP_171653",839469,"3702.AT1G01460.1",NA,"259425_at",1,0.981910728372394,0.847195535857165,0.953874396864009,1.32302360792431,0.969851657750289,0.858819469580872,1.05393913071014,0.958291253970192,0.978324232271541,1.22635286731591,1.76650344367759,1.27363564096237,0.953603863964194,0.694964530946572,0.8768830408205,0.902812303854411,0.639530333764876,0.569563210018517,0.942289130573039,0.911827121120672,1.05710961710805,0.711498563635208,0.91283228534468,0.896570528159526
"AT1G01470","AtLEA14|LEA1|LEA14|LSR3","Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.","NM_100029|NP_171654",837071,"3702.AT1G01470.1","GO:0005737|GO:0005829|GO:0110165|GO:0005622","259426_at",1,1.80625727168373,2.44611009978838,2.88948407774553,1.75208109875503,1.06530043502144,2.98063134370989,2.19873481491815,3.11463258194867,2.51246539529207,2.87165082575285,1.67236196695316,2.84507688857449,3.02229909272367,2.68149455593099,2.70932144380619,2.68743487637929,2.57394112796333,3.0524520264031,4.91353331184255,2.71367097815667,2.71333736536941,2.38925966083565,2.70915994565991,2.55508481490895
"AT1G01480","ACS2|AT-ACC2","a member of the 1-aminocyclopropane-1-carboxylate (ACC) synthase (S-adenosyl-L-methionine methylthioadenosine-lyase, EC 4.4.1.14) gene family,  isolated from a flower-specific cDNA library.","NM_100030|NM_179241|NP_171655|NP_849572",837082,"3702.AT1G01480.1",NA,"259439_at",1,1.47252001411469,1.26850672676319,1.38063644200618,1.98648430888026,0.959625800235065,1.09869789604608,1.0720980140127,2.06650505021824,1.01552625421092,1.48951233008829,0.85839107107518,1.17378018001798,1.04933737688392,0.815214181296386,1.02236470143616,1.01371540138725,1.04951684187285,1.01801084934849,4.20691029202409,0.772333793588141,0.988368432827667,1.00446568290135,1.06332025028709,0.939801662246582
"AT1G01490","AtHMP01",NA,"NM_001035851|NM_001331275|NM_001331276|NM_100031|NP_001030928|NP_001321838|NP_001321839|NP_171656",839440,"3702.AT1G01490.1",NA,"259434_at",1,5.22799122756861,4.16091589461249,3.01720148048936,5.45887861709709,3.22423119324052,3.93709144566855,3.53606264755721,4.38471485807246,3.85040239869818,3.37139999867413,4.29266022315578,3.2409983724564,7.58605496823369,7.1649735626722,7.62890804559187,7.43590994232895,7.75408831192406,7.7937277961602,8.68502912827664,7.96578309937526,7.84250155251665,7.59527111019333,7.56471764492768,7.85718846219542
"AT1G01500",NA,NA,"NM_100032|NP_563628",839430,"3702.AT1G01500.1","GO:0043436|GO:1901564|GO:0044237|GO:0009987|GO:0006082|GO:0032787|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0071704|GO:0072329|GO:0044281|GO:0008152|GO:0044248|GO:0003824|GO:0016491|GO:0016616","259436_at",1,6.3603468332295,5.1817495528733,4.86292117361485,6.3753637857753,4.24515200356651,5.26425594009883,5.60571902623402,6.49259436884841,5.9046788646397,3.33508052467966,4.77399191117938,4.91576340285712,5.02257206376237,5.52613592853028,5.36473907329953,5.78039780658057,5.01337150767846,5.1198151625605,6.49878482593835,5.66947370140004,5.67984577087544,5.78679969616543,5.10641018287317,5.61492562367837
"AT1G01510","AN|DOQ","Encodes a homolog of human CtBP.  Mutant has longer and thicker leaves than wild type. Involved in controlling polar cell expansion in the leaf width direction.","NM_100033|NP_563629",839401,"3702.AT1G01510.1",NA,"259438_at",1,1.25285524377516,1.28329844897868,1.54989806503989,1.90664674466052,2.06616943883583,2.31173392298003,0.900659844176532,0.756246292542131,1.25468216584648,1.24400897899258,2.04849608882625,1.01791964802078,2.1993430949105,2.17815626010893,1.63447241302771,2.42545074770797,2.53344042593935,2.45224328593376,1.28381983735602,2.86095500667736,1.89854277647074,2.16924582896918,2.32350663601125,2.31055214315125
"AT1G01520","ASG4|REV3",NA,"NM_001331277|NM_001331278|NM_001331279|NM_001331280|NM_100034|NP_001320249|NP_001320250|NP_001320251|NP_001320252|NP_171659",839337,"3702.AT1G01520.1",NA,"259432_at",1,1.1892015038465,0.978607846897341,0.732425748876122,1.10872086919929,0.935835124861008,1.17118144899232,0.974000315213517,1.08250498977279,0.845781116316031,0.988753820851496,0.978184094198809,0.941492936434125,0.743986381470507,0.8315337100443,0.785044772774697,0.662503713698638,0.847075256329684,0.78430844240957,0.790300152301079,0.745889143924106,0.954427565667027,1.05036891778914,0.940563772580596,0.818356917024945
"AT1G01530","AGL28",NA,"NM_100035|NP_171660",837142,"3702.AT1G01530.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","259427_at",1,1.12115610308133,1.02069512919135,1.01561017692019,0.879376761389616,1.07508306484069,1.20008001947312,0.604039139681486,1.16087589123786,0.856785157639183,1.24400897899258,0.85026552873036,0.827802908600114,0.875657002890682,0.738470261817178,0.672833374028804,0.75750380925624,0.780626534881781,0.663489203540619,0.956608796812266,0.683167129726624,0.847949262384685,0.779211475861825,0.533377737377015,0.93231798243889
"AT1G01540",NA,NA,"NM_100036|NM_179242|NP_171661|NP_849573",839533,"3702.AT1G01540.2",NA,"259437_at",1,1.98532435904469,1.80479208506608,2.16077201101675,2.11858451593646,2.17530746141761,1.56789562097716,2.16768447690728,3.49428473386562,1.48598313877635,1.69961836522983,2.57181418602705,2.79236755149781,4.07898875143042,3.89080857352525,3.29449018999636,4.65543591136184,4.51202146729968,4.68943976015079,2.39810815692396,3.85586591348998,3.39097486549213,3.55229280958493,3.89828593944761,4.34566737789212
"AT1G01550","BPS1","BYPASS1, required to prevent constitutive production of a root-derived graft-transmissible signal","NM_001035852|NM_100037|NP_001030929|NP_563630",839536,"3702.AT1G01550.1",NA,"259440_at",1,2.02912998402915,2.02029080464649,2.31037349641095,1.60144464589051,1.47944829912905,1.43666796125217,1.97043764420527,2.14598694618957,3.93895641755525,1.61238484866773,1.21864139840551,2.17408799115743,4.62176245554754,4.24513176171486,4.41573037216472,4.38660042292803,4.72999807863438,4.89876386686718,4.15781623262473,5.07309967030717,4.94805451184377,4.26987841790219,4.55355303784083,4.87426845590787
"AT1G01560","ATMPK11|MPK11","member of MAP Kinase","NM_001123738|NM_001331281|NM_001331282|NM_100038|NP_001117210|NP_001322112|NP_001322113|NP_563631",839523,"3702.AT1G01560.2","GO:0051716|GO:0007165|GO:0043170|GO:0010467|GO:0007154|GO:0009987|GO:0050789|GO:0050896|GO:0060255|GO:0050794|GO:0065007|GO:0010468|GO:0035556|GO:0023052|GO:0019222|GO:0008152|GO:0071704|GO:0004707|GO:0016740|GO:0016773|GO:0003824|GO:0016772|GO:0004674|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","259428_at",1,1.98903553857789,1.97103805956521,1.0250273066805,1.51915472911166,2.31999222895768,1.58499719352198,3.02727954203196,3.04283659141157,1.16264989624821,1.40671663368806,1.15058300136787,1.14113677509438,1.04619792407794,1.11252619331307,0.964183998936843,0.981986652345583,0.91736769729687,0.929295391947069,0.877055493665302,0.82849059155984,1.10828848251634,0.996235989546925,1.18705330041262,1.00594835124961
"AT1G01570",NA,NA,"NM_001331283|NM_100039|NP_001322080|NP_171663",837183,"3702.AT1G01570.1","GO:0016758|GO:0008375|GO:0016740|GO:0016757|GO:0003824|GO:0008194","259433_at",1,1.3408308375348,1.04568201072612,1.54989806503989,1.70106806910467,0.683221264699531,1.09869789604608,0.832602957394108,1.15370271404649,0.749425427316962,0.864502382229415,1.28663310578464,1.34481993698126,0.787064409360224,0.690744665496209,0.825488666241046,0.601884320031084,0.680659373731145,0.680652929159199,0.688079501178861,0.928608015363836,0.839152618486894,0.676407650886315,0.67511136994485,0.899517958947452
"AT1G01600","CYP86A4","Encodes a member of the CYP86A subfamily of cytochrome p450 genes. Expressed significantly at highest level in mature stems and flowers.","NM_100042|NP_171666",839347,"3702.AT1G01600.1",NA,"259429_at",1,2.02912998402915,1.38278600498259,3.75395456306097,1.30470684141144,1.02238550224634,2.71451088102781,2.77508377183895,1.36619387325302,2.60398101641644,3.40641092083532,1.65695692068773,3.28851487637206,1.27720189165716,1.12105567232962,1.56832035730321,1.18557692426771,1.09892457410485,1.28090611222093,1.7918486670299,1.35061880480935,1.35830933582341,1.13784533173287,1.20802792002968,0.952206537783922
"AT1G01610","ATGPAT4|GPAT4","Encodes a protein with glycerol-3-phosphate acyltransferase activity. Involved in cutin assembly. Is functional redundant of GPAT8.","NM_100043|NP_171667",839297,"3702.AT1G01610.1","GO:0009059|GO:1901576|GO:0009058|GO:0043170|GO:0008152|GO:0071704|GO:0016746|GO:0016747|GO:0016788|GO:0016791|GO:0016740|GO:0003824|GO:0016787|GO:0008374|GO:0042578|GO:0110165|GO:0016020","259430_at",1,1.45088528407737,0.823673377141961,1.20554074392892,0.890901687914518,0.905275823293791,1.18768727902574,1.14107442249546,1.22154333134411,1.20718372984795,0.929350743798199,0.939254911710017,1.272032846557,1.11651643006015,1.98078260649517,1.29971100482216,1.72095135288061,1.52178555540149,1.66811326193801,1.21371287315726,0.939786354287335,0.943096419588953,1.026248599745,1.39348681767401,1.35491585557268
"AT1G01620","PIP1;3|PIP1C|TMP-B","a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.","NM_001083972|NM_100044|NP_001077441|NP_171668",839235,"3702.AT1G01620.1","GO:0050896|GO:0010035|GO:0009628|GO:0006950|GO:0042221|GO:1901700|GO:0015318|GO:0022803|GO:0022857|GO:0005215|GO:0015267|GO:0005737|GO:0043231|GO:0005622|GO:0009506|GO:0005911|GO:0070161|GO:0030054|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0043229|GO:0005886","259431_at",1,2.06076912088773,1.11298559985868,2.51998806777354,2.62441860006921,2.38577465223536,2.36730333276609,1.6799710958898,1.91839419966978,1.33976028092393,2.55367254775768,2.28455960489404,1.60237202786323,7.55537276508243,7.52737329279709,7.08514094058895,7.71653542750739,7.37245444247391,7.66368909437832,3.62875446670231,6.8852088069452,6.87893303357005,7.11855410987293,6.82105409531204,7.03013866999932
"AT1G01630",NA,NA,"NM_100045|NP_171669",839231,"3702.AT1G01630.1",NA,"261563_at",1,3.02799843927087,3.22723254655387,3.30348778205369,2.53420038347976,2.6532306222925,3.79294366092651,3.8154256004729,3.4246348359136,3.84304832150428,4.37761667968078,2.94073612617691,2.61749014863356,4.60799028809235,5.0315300532298,4.38414169880751,5.12260488959185,4.86537432399085,5.07839421653706,3.58719137416809,5.15879268390528,4.85140686142639,5.3284413744476,5.14217523149719,5.14068006959859
"AT1G01640",NA,"Putative role in flower development.  Comparison of SALK_011721C to Columbia wild type resulted in a trend toward earlier flowering in the mutant (P=0.1) (Stapleton and Woodruff 2009, personal communication).","NM_001331285|NM_100046|NP_001318902|NP_171670",839534,"3702.AT1G01640.1|3702.AT3G01790.2",NA,"261586_at",1,2.74967896561531,1.6608177539193,2.54886923464813,2.26348406791608,1.67569141485239,1.22251463922552,3.20233724061801,2.15235101301723,3.82445072116006,1.68640104460563,2.63829876972297,1.74384609310296,3.88935979823244,3.1207714845374,3.70292655496913,3.42858208201719,4.19074952135317,3.75541331371765,2.56660529371589,3.59228516900702,3.88810334923386,3.73885975052898,3.82089259667909,4.58432785091794
"AT1G01650","ATSPPL4|SPPL4",NA,"NM_001035853|NM_001331286|NM_001331287|NM_100047|NP_001030930|NP_001318903|NP_001323100|NP_171671",839499,"3702.AT1G01650.1",NA,"257484_at",1,1.38044905671121,0.819571038729392,1.55583054845242,1.29931994804267,0.937073592926607,1.37005378687715,1.42184608701852,1.62087868428953,1.20605340533118,1.27445340294332,1.32337411946866,1.51921893721814,1.44473527009004,1.42477533102076,1.08605237032108,1.6478787596162,1.64485063892634,1.65835356887388,0.866054213964605,1.19806237148898,1.43319919661434,1.09570461746598,1.10274710059785,0.910649139417119
