"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_WS-0_Whole-Plant_FLT_Rep1","Atha_WS-0_Whole-Plant_FLT_Rep2","Atha_WS-0_Whole-Plant_FLT_Rep3","Atha_WS-0_Whole-Plant_GC_Rep1","Atha_WS-0_Whole-Plant_GC_Rep2","Atha_WS-0_Whole-Plant_GC_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep1","Atha_WS-0_Col-0_Shoot_FLT_Rep2","Atha_WS-0_Col-0_Shoot_FLT_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep4","Atha_WS-0_Col-0_Shoot_FLT_Rep5","Atha_WS-0_Col-0_Shoot_GC_Rep1","Atha_WS-0_Col-0_Shoot_GC_Rep2","Atha_WS-0_Col-0_Shoot_GC_Rep3","Atha_WS-0_Col-0_Shoot_GC_Rep4","Atha_WS-0_Col-0_Shoot_GC_Rep5","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep1","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep2","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep3","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep4","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep5","Atha_WS-0_Col-0_Hypocotyl_GC_Rep1","Atha_WS-0_Col-0_Hypocotyl_GC_Rep2","Atha_WS-0_Col-0_Hypocotyl_GC_Rep3","Atha_WS-0_Col-0_Hypocotyl_GC_Rep4","Atha_WS-0_Col-0_Hypocotyl_GC_Rep5","Atha_WS-0_Col-0_Root_FLT_Rep1","Atha_WS-0_Col-0_Root_FLT_Rep2","Atha_WS-0_Col-0_Root_FLT_Rep3","Atha_WS-0_Col-0_Root_FLT_Rep4","Atha_WS-0_Col-0_Root_FLT_Rep5","Atha_WS-0_Col-0_Root_GC_Rep1","Atha_WS-0_Col-0_Root_GC_Rep2","Atha_WS-0_Col-0_Root_GC_Rep3","Atha_WS-0_Col-0_Root_GC_Rep4","Atha_WS-0_Col-0_Root_GC_Rep5"
"AT1G78280",NA,NA,"NM_106477|NP_177951",844163,"3702.AT1G78280.1",NA,"260798_at",1,5.90475804895044,6.84463652013006,7.6817254784694,6.03478702788914,5.18867032207972,6.30373945420773,6.33477157524267,6.70963193261063,7.65392533386753,6.9707525225652,7.70707606060977,6.66613348627094,6.26727808533814,7.16495104761581,6.16634413147145,7.2273532491144,6.53389940704952,7.30550320028109,7.8873974115124,7.43598579231617,7.94550350034576,7.15135346631002,6.69853400641078,7.17006865938551,6.63846231197712,7.49314927953927,6.32268641019414,6.31670645279774,7.15286803395506,6.54757413454504,7.31016086619228,6.28205048033425,6.20034645840972,6.20067093933455,6.53620499589529,6.37969995571078
"AT1G78290","SNRK2-8|SNRK2.8|SRK2C",NA,"NM_001084370|NM_202441|NP_001077839|NP_974170",844164,"3702.AT1G78290.2","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0007154|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0065007|GO:0016310|GO:0035556|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","260774_at",1,3.71864525991383,4.03084887315553,4.68440221694938,3.74514494278609,3.73168208733179,3.9028271178822,4.51471489796971,4.55243667502092,4.51268786659046,4.5767519930097,4.71333044688995,5.05181097509589,4.40156744701852,4.56978317239603,4.22757852253727,4.05854334746452,4.23443379037235,5.22084393889814,4.55185645699114,4.8566374421939,4.15119019511674,5.31618623956688,4.79396936158063,4.7768169652874,5.01890061695344,4.74789518689343,4.393123981408,4.49109264000319,4.03818979970237,4.26923698420492,3.99243286351081,4.22997130127561,4.8673853559446,4.36986354075393,4.36826055661187,4.2856558520034
"AT1G78300","14-3-3OMEGA|GF14|GRF2","G-box binding factor GF14 omega encoding a 14-3-3 protein","NM_106479|NP_565176",844165,"3702.AT1G78300.1",NA,"260775_at",1,8.13986897976479,8.26604651551086,8.40006283356517,8.02524581132724,8.20751906804269,8.22018088774052,7.91461177657815,7.51414377659724,7.95733429780914,7.91083803540829,7.95323876143789,7.78347028599652,7.93643795615716,8.10387884082072,7.76458053643333,8.03232523805214,8.03785425296599,7.75200864343022,8.02591510024389,7.89570410212945,7.93537891945977,8.62146231620092,8.51996108804242,8.18051796527791,8.18334484011071,8.43930529235612,7.31987120910473,8.21676657363889,7.78838011543483,7.74645279417917,7.42502917311622,7.8746304864509,7.79571952743725,7.63213450963046,7.78649313867064,7.57366168160744
"AT1G78310","VQ9",NA,"NM_106480|NP_565177",844166,"3702.AT1G78310.1",NA,"260807_at",1,2.54886940679196,2.81742440717245,2.94656619929972,2.25761381722779,3.13834098758132,2.54324083547708,4.38479870987415,4.26221630023856,4.24321787158615,4.69489882250972,4.54604447843048,4.10122307654065,3.41033030050717,4.45133523712725,4.08374507277557,4.30905247336684,4.31254434042246,4.47335722986286,4.56701813778535,4.26837650439118,4.46783979312058,4.30845480869266,4.30686623410369,4.24395713472142,4.50351550278729,4.35040019888305,5.00067089879048,4.57507520577144,4.83187568939731,4.78345875199141,4.29772515647966,4.71577075527462,5.42750763493596,4.68761607565846,5.02612864854748,5.08944625231843
"AT1G78320","ATGSTU23|GSTT23|GSTU23","Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).","NM_001334824|NM_106481|NP_001322759|NP_177955",844167,"3702.AT1G78320.1","GO:0006790|GO:0006807|GO:0006518|GO:0006575|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006749|GO:0043603|GO:0071704|GO:0008152|GO:0016740|GO:0016765|GO:0003824|GO:0005737|GO:0110165|GO:0005622","260805_at",1,5.34964894314692,5.64504319951993,5.52266420694688,5.21177094545498,4.79097149949785,5.32817731605129,4.48323836973292,4.01886691324139,4.43625423790162,4.38158765499987,4.17545083925186,4.69034963495656,4.47151538619679,4.28257024357001,4.23510701020031,4.36385794430184,6.05924014817027,6.05517525647931,6.06289947436922,5.90407837201532,6.5480641761009,6.33697784147546,5.6766316804701,6.13693093727588,6.07996206523186,5.83828399854121,5.71558703821215,5.96008198632989,5.72698452136873,5.90166651193509,5.91051767470054,6.05869523609423,5.79452269802353,5.88722633804949,5.62917602955852,5.68525276110632
"AT1G78340","ATGSTU22|GSTU22","Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).","NM_106482|NP_177956",844169,"3702.AT1G78340.1","GO:0006790|GO:0006807|GO:0006518|GO:0006575|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006749|GO:0043603|GO:0071704|GO:0008152|GO:0016740|GO:0016765|GO:0003824|GO:0005737|GO:0110165|GO:0005622","260803_at",1,3.09615466991875,3.79949570105675,3.40394939421291,2.94568894929339,3.52796626452294,3.38234572037029,2.51926717531365,2.71368469494897,2.45800783150381,2.44487347148662,2.68672738837082,3.02438930210846,2.73623656881499,2.62499325182385,2.79021907191407,2.70319074418297,2.26240911146445,2.47449697981475,2.32307563951609,2.48998117563935,2.26502390320827,2.72040073617685,2.66424376395965,2.01433118381938,2.79770184398416,2.35706966833046,4.84803750583731,5.6328410028618,4.17304629444163,5.64264474675206,4.30401888443518,4.66906955801417,5.85371449146171,4.85653095211316,5.88671834043388,5.46637984632418
"AT1G78360","ATGSTU21|GSTU21","Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).","NM_001334825|NP_001319402",844172,"3702.AT1G78360.1",NA,"260796_at",1,2.48787984233551,2.40655072452417,2.34215094771155,2.02105707135465,2.38073759675973,2.21815114228038,2.28011148405853,1.98073737105212,2.26911314489896,2.10297627517121,2.13163635776701,2.03910577976879,2.31381487693561,2.29971005242377,2.07612515546986,2.24469643931359,2.1783235988483,2.05062567046745,2.10202342403888,2.11739572732678,1.82156735195667,2.08080380187983,2.09174856179208,2.06964778249589,1.98490287702389,2.17095856874536,2.5577262577601,3.26397703397608,2.59431894386818,2.48358010360194,2.29900143089134,2.57789334160903,3.66569530303812,2.23147152439928,3.00259778401416,2.68272138176507
"AT1G78370","ATGSTU20|GSTU20","Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).","NM_106484|NP_177958",844173,"3702.AT1G78370.1","GO:0006790|GO:0006807|GO:0006518|GO:0006575|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006749|GO:0043603|GO:0071704|GO:0008152|GO:0016740|GO:0016765|GO:0003824|GO:0005737|GO:0110165|GO:0005622","260745_at",1,10.9524080988911,11.1443937899744,11.3747264527856,11.4324448643454,11.0013892798219,11.3782081034858,11.0803118846001,11.2013299043196,11.2548287922055,11.2566772527781,11.5651106520768,11.3435850603427,11.4706973288597,11.3007334507488,11.4045105178794,11.413007017384,10.9422638087584,10.4823232598826,11.0364044735042,10.8804220428467,10.9428316100729,10.9093523764889,10.5870424356893,10.7702036706094,11.2065786639939,11.0568919183361,8.58827203821718,8.80528832532269,9.10790401731157,8.50501492992425,8.81079075089878,9.3553718158984,8.93363342665381,8.78355191874868,9.06951868015688,8.99374259648998
"AT1G78380","ATGSTU19|GST8|GSTU19","Encodes a glutathione transferase that is a member of Tau GST gene family. Expression is induced by drought stress, oxidative stress, and high doses of auxin and cytokinin. naming convention according to Wagner et al. (2002) The expression of this gene is upregulated by herbicide safeners such as benoxacor and fenclorim.","NM_106485|NP_565178",844174,"3702.AT1G78380.1","GO:0006790|GO:0006807|GO:0006518|GO:0006575|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006749|GO:0043603|GO:0071704|GO:0008152|GO:0016740|GO:0016765|GO:0003824|GO:0005737|GO:0110165|GO:0005622","260746_at",1,9.74828949049318,9.97252693646064,9.47634513380899,10.084664290577,9.5872465696594,10.1655258307342,10.3832155359719,10.2377274622987,10.4140981403244,10.2694271177594,10.4418325137407,10.4156037329242,10.4071985093181,10.5370699427616,10.4602430716213,10.3539705296488,10.8182706596647,10.5616601936866,10.8162297762251,10.2828698417179,10.8422154591379,10.8015486939314,10.6703713439272,10.767991692658,10.7787752524539,10.7685267614702,10.7898170500691,11.0792637243097,10.7027752578128,10.5858909023553,10.7647466482307,11.174835426015,11.2271583198181,10.7126821122779,11.1001165028761,10.7887401805606
"AT1G78390","ATNCED9|NCED9","Encodes 9-cis-epoxycarotenoid dioxygenase, a key enzyme in the biosynthesis of abscisic acid. The expression of this gene increases during the first 6h of imbibition.","NM_106486|NP_177960",844175,"3702.AT1G78390.1","GO:0006629|GO:0009056|GO:0044237|GO:0016042|GO:1901575|GO:0009987|GO:0044255|GO:0044242|GO:0044248|GO:0044238|GO:0071704|GO:0008152|GO:0016702|GO:0003824|GO:0016491|GO:0051213|GO:0005737|GO:0009570|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0009507|GO:0043226|GO:0043229|GO:0009536","260797_at",1,1.94731539796265,1.92426628054606,2.1972692990166,1.65735085282638,2.35587275253775,1.94399352362455,1.91882567566605,1.97682990186819,1.9961460877548,2.49547983393772,1.92717772795131,2.25838447191744,1.80644543760096,1.87860518307572,2.28367768675357,1.97672326912582,1.74633919232748,1.91937992832874,2.09596143506948,1.72489786309924,1.95663816189702,1.79735003932951,2.03335306911048,1.8791122515245,1.90099120842934,1.75909025136253,2.10635273658281,2.43464789368523,2.43802657399432,2.6603906257946,2.25985024307885,2.25165748983533,3.30011194493183,2.19913695440214,3.0921791159658,2.50172110496692
"AT1G78400","PGX2",NA,"NM_106487|NP_177961",844176,"3702.AT1G78400.1",NA,"260802_at",1,1.82987785809724,2.05781461422425,1.97430019358316,2.09796298020348,1.63416352431565,1.74649944233821,1.9434479364097,1.93618540383849,1.95716467847944,1.90115662558693,2.08631532944764,1.75043549085708,1.87229863732173,2.02627620844045,1.92570261446245,2.17778004902579,1.82540677657862,1.98454692567361,2.12903293760237,1.9649901724262,2.11678129332684,1.9317346515448,1.82134273875385,2.18252983413984,2.02609613099206,1.75317311065992,2.05247722414097,1.78905063987617,1.83155225992556,2.00075654994083,1.95210658010507,1.73892612915384,2.46046532821026,2.00285162774038,1.87166705048885,1.98469157639846
"AT1G78410",NA,NA,"NM_001334826|NM_106488|NP_001321086|NP_565179",844177,"3702.AT1G78410.1",NA,"260804_at",1,4.23397220062601,6.1275598219457,5.7938356852422,4.58917515439438,4.74463159148996,5.16213649283492,4.06749822541442,6.33783020229914,4.70920569398562,6.20397507637571,4.93558455214847,4.82549626316922,4.28632886594224,5.71509192296852,4.21040646375757,4.82620070039784,3.17471945763268,4.20499559348896,3.21913842168608,3.32517256491723,3.973895013528,3.24828048748513,3.40952367311264,3.39435758638325,3.86499376501009,2.9498009636705,3.24309578900272,3.15077505923609,4.31945226740561,2.63987483759259,3.79942513747934,2.78770586085206,3.28783021998253,2.690348499918,3.27599057188691,3.21416417479656
"AT1G78420","DA2",NA,"NM_001198496|NM_106489|NP_001185425|NP_565180",844178,"3702.AT1G78420.2","GO:0005737|GO:0110165|GO:0005622","260747_at",1,5.95798208146911,6.4590871510586,6.39603927422381,6.23609622760854,6.23130707831824,6.20839188098181,5.82612200126298,5.79159482185094,6.14237989837611,6.13344266264883,6.14578071889649,5.95113499315434,5.8561112468637,5.97664021917212,5.66385878683403,5.79383448559653,5.80072153328094,6.38598590773481,5.99980426654719,6.2000665722884,6.24755340698356,6.17375767176748,6.06726270266412,6.05168691148651,6.13449263125305,6.23394652414382,6.90387665512369,6.55612425387479,6.70972900067512,6.68717831184274,6.37304178702029,6.37540099597521,6.65270505669439,6.59098090183237,6.7730506600926,6.44661643048247
"AT1G78430","ICR4|RIP2",NA,"NM_106490|NP_177964",844179,"3702.AT1G78430.1",NA,"260801_at",1,7.62479730922327,7.69974228404086,6.90471265332245,7.77942351996233,7.52616129653505,7.09901521454464,5.1526468914512,5.37003971004606,5.14033296407925,5.20098599993394,5.59089999247701,5.25973786874492,5.63300944276364,5.34175386429421,5.82686034877133,5.2900762096367,6.67199042749802,6.09496378184971,6.38782827094752,5.83799853072366,6.92622594286762,6.62665125875536,6.42460145107398,6.49004588610043,6.60385602392954,6.49567028354029,5.16949967609279,4.96333712339108,5.05089474498398,5.1219330331844,4.97189954917846,5.41555684103484,4.90276522348042,5.2322839220002,4.83209488502869,5.06373784593862
"AT1G78440","ATGA2OX1|GA2OX1","Encodes a gibberellin 2-oxidase that acts on C19 gibberellins.","NM_106491|NP_177965",844180,"3702.AT1G78440.1","GO:0016491|GO:0003824|GO:0051213","260773_at",1,2.0168037799755,2.21740317098919,2.44077188722074,2.28829148728427,2.11354157031071,2.24799723733479,1.96802256833622,2.09576607761934,2.06806568849232,2.15050145930956,2.25725743415354,2.35843988017031,2.35129460605835,2.19552329760657,2.34335957139948,2.33210010052401,2.39583553950821,2.81396048094659,2.19615227850773,2.83173185383042,2.28770955226962,2.58377368381028,2.82852449089703,2.66872568948048,2.60240731403325,2.5121323983053,2.34303566397663,2.59812560374335,2.33147329525162,2.87728942287537,2.33357035521102,2.66194943121186,2.48546985072849,3.17567687170493,2.53505362130361,2.71631248161911
"AT1G78450",NA,NA,"NM_106492|NP_565181",844181,"3702.AT1G78450.1",NA,"263133_at",1,4.71707107613987,4.55761930132996,4.5544273846667,3.99394943433111,3.63790479141981,3.8566434930086,5.89036600291606,5.57909906756907,5.15818435899321,5.47326010649482,5.75452447889112,4.55159263116788,4.6611589548574,4.8915643414133,5.21992187172954,5.01699521867862,5.94518827508083,4.91805584147736,5.10938592067092,5.47942625427092,5.41034427283853,5.4540188438293,4.85759757776429,5.18053507469708,5.01732204825949,5.05282447233662,3.63532268850366,2.34613385559508,2.90537554480946,2.653401946958,3.24314042775946,2.62036968775445,2.61467896036102,3.00821642023576,2.73266354139522,3.38234642963383
"AT1G78460",NA,NA,"NM_106493|NP_177967",844182,"3702.AT1G78460.1",NA,"263126_at",1,6.39531700260097,5.74754735680898,5.580555707934,4.52117588526957,6.36241855755181,6.77414817464174,7.97857264869436,7.84466659009028,6.77453724402369,8.29471138900388,7.44078241479462,7.73690519652368,7.72170755642902,7.95891010705022,7.29294656056803,7.7315569250123,6.67598089185985,6.38781754632358,4.99016975581364,6.37445051068177,4.11931074363712,5.68569472430293,5.77711157696397,5.6798526325865,4.80392353124589,5.43082623668306,3.84949902105947,3.03366496654063,2.67836728991942,3.29669545611192,3.30102263237009,2.82025808570951,3.43717963481966,3.65188363685821,3.11684166459484,3.32367773056851
"AT1G78470",NA,NA,"NM_106494|NP_177968",844183,"3702.AT1G78470.1",NA,"263125_at",1,1.82621895066555,2.21434652670704,1.76222732532371,1.80792939967577,1.80217081541732,1.73249021727491,2.06257044262198,1.96992276277944,1.83100909025736,2.4267407399059,1.78382311377003,2.6387209661966,2.6076480790309,2.13997864740428,2.22101295612296,2.34380509064362,2.06347082217766,2.24757512442866,1.99524601106064,2.1601319066872,2.2532904853532,2.02088868111589,2.21293610084728,2.15400702241885,2.14840383632914,2.16878969276356,2.19510643253673,2.02734113504649,2.2238942159075,2.42223690994415,2.23417118734636,2.34604415230666,2.38655333193868,2.16797677123421,2.29666051907666,2.11512301160668
"AT1G78480",NA,NA,"NM_106495|NP_177969",844184,"3702.AT1G78480.1",NA,"263124_at",1,4.20619237620958,4.05975606263499,4.51125448843973,4.05807831699782,4.31560321230175,4.53707290787775,4.18376671412791,3.97782709628994,3.76686197679838,3.90751348857571,3.86204947644411,3.06191154675121,4.37571917545498,4.11742707301395,3.76321626368854,4.19091970030738,4.89642656686079,5.86091868918799,4.71166975417697,5.77280717163622,4.53600817945601,4.51825272337078,4.78909920305606,5.18859488436076,4.40228815576643,5.37883994333464,4.92699126150275,4.5662158272496,4.38214869458533,4.9421334855083,4.92803561125528,4.86497782781543,4.49946014723785,4.73731533471654,4.83804235055354,5.43071239676053
"AT1G78490","CYP708A3","member of CYP708A","NM_001334827|NM_106496|NP_001320633|NP_177970",844185,"3702.AT1G78490.1","GO:0016125|GO:1901615|GO:0006629|GO:0008202|GO:1901360|GO:0055114|GO:0071704|GO:0008152|GO:0044238|GO:0016491|GO:0003824|GO:0004497","263120_at",1,8.75429700506081,8.60954761860973,8.57294093492201,9.00360897473577,8.96093626202793,9.26272464017511,8.35721535883778,7.67940913920394,8.17033184791251,7.72625129932807,8.50456542429455,7.87624635454349,8.15128773823263,8.36481302084331,8.24944864446828,8.1942729601212,10.0982151436718,9.87570511030536,9.89128553253682,9.93553731026682,10.0259470055766,10.0884491307221,10.0227761226889,10.0634833900294,10.0747089300613,10.0782315844944,7.34619008611769,6.70961445082434,5.97652835982433,6.05055518582657,7.06283190277281,6.73960597405721,6.18401938171999,6.68034431052105,6.19975780883539,6.50276710416795
"AT1G78500","PEN6","Encodes a protein with pentacyclic triterpene synthase activity. In addition to the compounds lupeol, &#945;-amyrin and bauerenol, this enzyme was also shown to produce two <i>seco</i>-triterpenes: &#945;- and &#946;-<i>seco</i>-amyrin.","NM_001334828|NM_106497|NP_001322480|NP_177971",844186,"3702.AT1G78500.1","GO:0006629|GO:0044237|GO:0044249|GO:0009058|GO:1901576|GO:0008610|GO:0044255|GO:0009987|GO:0071704|GO:0008152|GO:0044238|GO:0016853|GO:0016866|GO:0003824","263123_at",1,2.21604960797798,2.23389629786816,2.37995566605051,2.08045540370277,2.61990957443787,2.38837764822536,2.10782442365981,2.14610631845464,2.09944045386365,2.24144748270868,2.0078306555797,2.25299183860803,1.94752112879053,2.1397872204628,2.2793353303772,2.04957393396812,3.01097350167215,2.93863988442223,2.40082743380825,2.87963870948441,2.22981653608634,2.38234631639448,2.89310453001381,2.6808683464651,3.14584471208298,2.65982107274844,1.9289401430628,2.1183688309445,2.01305714139121,1.95176823509049,1.9761408130482,2.15523001855243,1.67302656738659,2.06360732549072,2.06805654112512,2.09518325015605
"AT1G78510","AtSPS1|SPS1","Encodes a protein with solanesyl diphosphate synthase activity.","NM_001084371|NM_106498|NP_001077840|NP_177972",844187,"3702.AT1G78510.1","GO:0006629|GO:0044237|GO:0044249|GO:0009058|GO:1901576|GO:0008610|GO:0044255|GO:0009987|GO:0071704|GO:0008152|GO:0044238|GO:0004659|GO:0016740|GO:0016765|GO:0003824","263122_at",1,5.70992336001366,6.03240073723025,5.35349246681443,6.16984817072768,6.12575898863986,5.87239555735676,5.31720664515224,5.21721594613214,5.52676321151445,4.79925408667688,5.19071967239457,4.89559825888395,5.52260752077224,4.95967347616534,5.39418197855443,4.9882377214159,4.62790185128223,4.05656925506865,4.22019715419757,3.96617254285662,4.4669687703045,4.364889765416,4.61964960240322,4.55242297939392,4.6532430347375,4.41148690132857,4.21407552691853,4.26168990097066,4.24701832248695,4.11078123724175,4.19253397553303,4.28241933633264,4.64333070965392,4.67421330652006,4.47597347216746,4.43332446680325
"AT1G78530",NA,NA,"NM_001334829|NM_106500|NP_001320881|NP_177974",844189,"3702.AT1G78530.1","GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0006807|GO:0016310|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0110165|GO:0071944|GO:0016020|GO:0005886","263121_at",1,3.35609417085396,3.06486542961351,3.12143744692908,2.71777024532443,2.96271320764025,3.36788044547651,2.13257962805177,2.05589307062918,2.31883684504173,2.08757414040469,1.98963692754449,1.65730534894122,2.05694272486209,2.03812170082217,2.47437862233163,1.88993075156816,2.47034926578813,2.13741303737798,2.1242843002964,2.32557654704252,2.23430545334658,2.39727597386582,2.32028520427287,2.33512696837614,2.46301771586351,2.05977148029104,2.15156451274252,2.23067233491802,2.13217666969832,2.28416910359133,2.27402914849746,2.39326678414701,2.40363374046646,2.31874850901457,2.65690557220645,2.20851388210579
"AT1G78550",NA,NA,"NM_001334831|NM_106502|NP_001321984|NP_177976",844191,"3702.AT1G78550.1",NA,"263135_at",1,4.87476271910732,4.41843543301803,5.04458174714603,4.23674408845469,3.99290044553544,4.73948252584766,5.1181896594473,4.88762093498095,4.83814692111862,4.97082180514166,5.00157128388712,4.91975698290136,4.5845317163379,5.03700080234482,5.17297555944143,4.85216080606711,5.54841974893815,5.15356287510477,5.5624634869143,5.01272766859068,5.44952733791649,4.87901152188402,5.12180616825857,5.52839579376654,4.79558270570541,5.3257650741024,5.77496755624987,5.1667265778392,4.8364016681477,4.9257480914141,5.18134121034527,5.38767647973313,5.67095611671627,5.34635658384212,5.41026356933577,5.60522564528405
