"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col0_sl_noHeat_noAnox_Rep2","Atha_Col0_sl_Heat_noAnox_Rep1","Atha_Col0_sl_Heat_noAnox_Rep2","Atha_Col0_sl_noHeat_Anox_Rep1","Atha_Col0_sl_noHeat_Anox_Rep2","Atha_Col0_sl_Heat_Anox_Rep1","Atha_Col0_sl_Heat_Anox_Rep2","Atha_Col0_sl_noHeat_noAnox_Rep1"
"AT1G08610",NA,NA,"NM_100734|NP_172337",837383,"3702.AT1G08610.1",NA,"264806_at",1,6.04201478154515,5.0547983304685,4.83248274697707,4.99938164448453,4.94767362991465,4.73355465404751,5.25845730626615,5.18418599903358
"AT1G08620","JMJ16|PKDM7D",NA,"NM_001198011|NM_001331778|NM_001331779|NM_100735|NP_001184940|NP_001318955|NP_001320435|NP_172338",837384,"3702.AT1G08620.1","GO:0071840|GO:0006325|GO:0016043|GO:0009987|GO:0006338|GO:0006996|GO:0051276|GO:0032451|GO:0140096|GO:0003824|GO:0031974|GO:0035097|GO:0043233|GO:0005634|GO:0043231|GO:0005654|GO:1902494|GO:1990234|GO:0070013|GO:0110165|GO:0043226|GO:0043229|GO:0032991|GO:0005622|GO:0043227|GO:0031981","264792_at",1,7.82460272096603,7.23993576185504,6.77903392838717,7.10669195425985,7.57999140590436,6.43535763497858,6.73822542348571,7.38049648510566
"AT1G08630","THA1","Encodes a threonine aldolase, involved in threonine degradation to glycine. Primarily expressed in seeds and seedlings.","NM_001035924|NM_001084023|NM_001331780|NM_001331781|NM_100736|NM_179283|NM_179284|NP_001031001|NP_001077492|NP_001318956|NP_001322023|NP_563822|NP_849614|NP_849615",837385,"3702.AT1G08630.1","GO:0016053|GO:0043436|GO:0008652|GO:1901566|GO:1901564|GO:1901565|GO:0044237|GO:0009063|GO:0044249|GO:1901576|GO:0009058|GO:0009987|GO:0006082|GO:0046394|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:1901605|GO:0009056|GO:0006520|GO:0044283|GO:1901575|GO:0046395|GO:0019752|GO:0044248|GO:0008152|GO:0071704|GO:0044281|GO:0016829|GO:0016830|GO:0003824|GO:0005737|GO:0005829|GO:0110165|GO:0005622","264777_at",1,4.58357280345901,4.65009983463062,4.95150526706102,4.73735913303152,4.93570516685405,4.41798319983352,4.66840091172533,4.62852324943185
"AT1G08640","CJD1",NA,"NM_100737|NP_563823",837386,"3702.AT1G08640.1",NA,"264811_at",1,9.27850980912451,9.53396997787564,9.10166130650529,8.91808203030035,7.96574487740553,8.18968323565945,8.27225086148941,9.43592560486797
"AT1G08650","ATPPCK1|PPCK1","Encodes a phosphoenolpyruvate carboxylase kinase that is expressed at highest levels in leaves. Expression is induced by light.","NM_001198012|NM_100738|NP_001184941|NP_172341",837387,"3702.AT1G08650.1","GO:0051716|GO:0007165|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0006468|GO:0007154|GO:0009987|GO:0018105|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0050789|GO:0050896|GO:0006807|GO:0050794|GO:0046777|GO:0065007|GO:0018209|GO:0016310|GO:0035556|GO:0044267|GO:0019538|GO:0023052|GO:0071704|GO:0008152|GO:0016740|GO:0016773|GO:0005488|GO:0003824|GO:0016772|GO:0004674|GO:0005515|GO:0005516|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","264783_at",1,7.81606607686947,9.51379870242632,9.97911628633313,6.66625835061239,7.13682034453373,8.10772176732786,8.30615609246841,8.46034886063321
"AT1G08660","MGP2|SIA1",NA,"NM_001331783|NM_100739|NM_180609|NP_001320197|NP_172342|NP_850940",837388,"3702.AT1G08660.1",NA,"264793_at",1,8.17865263287081,7.88790216436044,7.99264265967359,8.31783749825718,7.8524857494839,7.2003478333181,7.18494205337589,8.21712606191901
"AT1G08670",NA,NA,"NM_001331784|NM_100740|NP_001321724|NP_172343",837389,"3702.AT1G08670.1","GO:0051179|GO:0071840|GO:0006900|GO:0051234|GO:0010324|GO:0061024|GO:0006996|GO:0006810|GO:0006897|GO:0016192|GO:0016050|GO:0016043|GO:0009987|GO:0005515|GO:0008289|GO:0030276|GO:0043167|GO:0043168|GO:0005543|GO:0005488|GO:0098588|GO:0098796|GO:0005768|GO:0043231|GO:0097708|GO:0005773|GO:0030125|GO:0031090|GO:0012506|GO:0110165|GO:0071944|GO:0043226|GO:0030135|GO:0016020|GO:0031982|GO:0043229|GO:0030120|GO:0098805|GO:0005737|GO:0032991|GO:0030136|GO:0012505|GO:0030117|GO:0030662|GO:0005622|GO:0031410|GO:0043227|GO:0048475|GO:0030659|GO:0005886","264794_at",1,4.40141086154308,3.69749180137253,3.84728370588905,4.20065733179697,4.43210909326606,3.89997356287475,4.04146348335494,4.50774655671698
"AT1G08680","AGD14|ZIGA4","A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes. AGD14 belongs to the class 4, together with AGD15.","NM_001035925|NM_001198013|NM_001331785|NM_100741|NM_180610|NP_001031002|NP_001184942|NP_001320735|NP_172344|NP_850941",837390,"3702.AT1G08680.4",NA,"264795_at",1,7.52280087307823,7.54862791525106,7.51604534666807,7.74158480569185,7.77909274894612,7.09473330186649,7.13307588480462,7.9342665499205
"AT1G08680","AGD14|ZIGA4","A member of ARF GAP domain (AGD), A thaliana has 15 members, grouped into four classes. AGD14 belongs to the class 4, together with AGD15.","NM_001035925|NM_001198013|NM_001331785|NM_100741|NM_180610|NP_001031002|NP_001184942|NP_001320735|NP_172344|NP_850941",837390,"3702.AT1G08680.4",NA,"264796_at",1,8.39800875927523,8.36205299061549,8.24764112061293,8.71049195974672,8.82955267603894,8.3689496323582,8.37962449137309,8.56196454257928
"AT1G08700","PS1","Encodes a protein similar to animal presenilin whose expression is increased in response to potassium (K+) deprivation.","NM_100743|NP_172346",837391,"3702.AT1G08700.1","GO:0016787|GO:0008233|GO:0004175|GO:0140096|GO:0003824|GO:0031224|GO:0005634|GO:0043231|GO:0005622|GO:0005887|GO:0043227|GO:0031226|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0016021|GO:0043229|GO:0005886","264807_at",1,8.10296410554615,7.37326705114722,7.28776693244582,7.3158621670009,7.14017211514845,6.94803817926957,6.97901091373651,8.10641365820544
"AT1G08707",NA,NA,NA,NA,NA,NA,"261946_at",1,4.8995444376562,5.58980451296113,5.24525093294158,5.66996613473167,5.69619761786796,5.97088365308038,6.51720127314378,5.35625735275008
"AT1G08710",NA,NA,"NM_001084024|NM_100744|NP_001077493|NP_172347",837392,"3702.AT1G08710.2",NA,"264797_at",1,5.61444118945728,5.9521289910221,5.54412202510199,5.6538873423662,5.77404169978112,5.6261971150014,6.14004704319912,5.70793051372852
"AT1G08720","ATEDR1|EDR1","enhanced disease resistance 1 (EDR1) confers resistance to powdery mildew disease caused by the fungus Erysiphe cichoracearum","NM_001331786|NM_100745|NP_001322729|NP_563824",837393,"3702.AT1G08720.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","264780_at",1,6.77989996753096,6.52365255077851,6.78115912801522,7.16387041073796,7.33223931836649,6.26546744910924,7.0270348267498,6.90726335094065
"AT1G08730","ATXIC|XIC","Class XI myosin gene","NM_001331787|NM_100746|NP_001321098|NP_172349",837394,"3702.AT1G08730.1","GO:0051641|GO:0051640|GO:0051648|GO:0006810|GO:0016043|GO:0009987|GO:0051179|GO:0071840|GO:0030029|GO:0051234|GO:0006996|GO:0051650|GO:0097435|GO:0030705|GO:0006928|GO:0007015|GO:0051649|GO:0007010|GO:0046907|GO:0030036|GO:0051656|GO:0099518|GO:0016462|GO:0008092|GO:0003774|GO:0005488|GO:0003824|GO:0051015|GO:0016787|GO:0016818|GO:0016817|GO:0005515|GO:0044877|GO:0017111|GO:0003779|GO:0016887|GO:0043232|GO:0005737|GO:0043228|GO:0015629|GO:0005622|GO:0043227|GO:0005856|GO:0110165|GO:0043226|GO:0031982|GO:0043229","264798_at",1,4.23328085371078,4.64778712811031,4.64117277997228,4.27431501295774,4.33396125980224,4.25009422110012,4.79579237453579,4.31344463399461
"AT1G08750","ATGPI8|GPI8",NA,"NM_100749|NM_179285|NM_202065|NP_563825|NP_849616|NP_973794",837397,"3702.AT1G08750.1","GO:0006629|GO:0051641|GO:1901135|GO:0008654|GO:0033036|GO:0043412|GO:0034613|GO:0006661|GO:0090407|GO:0044260|GO:0006664|GO:0036211|GO:0009058|GO:0006644|GO:0008610|GO:0006793|GO:0006796|GO:0046486|GO:0006807|GO:0044267|GO:0019538|GO:0006497|GO:0071704|GO:0008152|GO:0034645|GO:0009059|GO:0043170|GO:0045017|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:0006650|GO:0046488|GO:1901576|GO:0034394|GO:0009987|GO:1903509|GO:0046467|GO:0006505|GO:0042158|GO:0044238|GO:0008104|GO:0006464|GO:0051179|GO:1901137|GO:0006506|GO:0070727|GO:0006643|GO:0046474|GO:0009247|GO:0019637|GO:0042157|GO:0044255|GO:0016787|GO:0008234|GO:0008233|GO:0004175|GO:0140096|GO:0003824|GO:0004197|GO:0098796|GO:1905368|GO:0043231|GO:1902494|GO:0042175|GO:0005773|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016021|GO:0016020|GO:0043229|GO:0031227|GO:0031301|GO:0005737|GO:0031300|GO:0031224|GO:0032991|GO:0012505|GO:0005622|GO:0030176|GO:1905369|GO:0043227|GO:0005783|GO:0005789|GO:0005886","264810_at",1,7.27181494148697,6.08699483566537,5.69666203087055,6.89982433293321,6.64726300960963,5.27792814913025,5.97678540794582,7.11237160929128
"AT1G08770","PRA1.E",NA,"NM_100751|NP_563826",837399,"3702.AT1G08770.1","GO:0051179|GO:0016192|GO:0009987|GO:0051234|GO:0006810|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0005783|GO:0043229|GO:0005886","264808_at",1,8.02333481106063,7.55761940293575,7.59476305332487,7.04669223312168,6.98413617703116,7.26032016261475,7.55994022193265,8.35894027459771
"AT1G08780","AIP3|PFD4",NA,"NM_100752|NP_563827",837400,"3702.AT1G08780.1","GO:0005737|GO:0110165|GO:0032991|GO:0005622","264778_at",1,7.46401472644868,7.40676140619312,7.25523329289442,7.8901166743482,7.78162884739636,6.77737707023779,6.71750783775662,7.42128054883092
"AT1G08800","MyoB1",NA,"NM_001123778|NM_001331788|NM_001331789|NM_100754|NP_001117250|NP_001318957|NP_001321772|NP_172357",837402,"3702.AT1G08800.2",NA,"264800_at",1,6.12606094365376,4.75878898591284,4.69066313657918,5.24604894727186,5.36139906627441,4.88265642058072,5.1878264578675,5.60780862711732
"AT1G08810","AtMYB60|MYB60","putative transcription factor of the R2R3-MYB gene family. Transcript increases under conditions that promote stomatal opening (white and blue light, abi1-1 mutation) and decreases under conditions that trigger stomatal closure (ABA, desiccation, darkness), with the exception of elevated CO2. Expressed exclusively in guard cells of all tissues. It is required for light-induced opening of stomata. Mutant shows reduced stomatal aperture which helps to limit water loss during drought.","NM_001331790|NM_100755|NM_202066|NP_001318958|NP_172358|NP_973795",837403,"3702.AT1G08810.1","GO:0010033|GO:0050896|GO:0009719|GO:0009725|GO:0042221","264782_at",1,5.04089259538008,4.61170348166439,4.67281634047546,5.88918327554919,5.35424108938931,4.94649957115594,5.27868935852994,5.60201921603068
"AT1G08830","AtSOD1|CSD1|SOD1","Encodes a cytosolic copper/zinc superoxide dismutase CSD1 that can detoxify superoxide radicals.  Its expression is affected by miR398-directed mRNA cleavage. Regulated by biotic and abiotic stress.","NM_001084025|NM_100757|NP_001077494|NP_172360",837405,"3702.AT1G08830.1","GO:0051716|GO:0010035|GO:0070887|GO:1901700|GO:0044237|GO:0006979|GO:0009987|GO:0050896|GO:1901701|GO:0062197|GO:0006950|GO:0042221|GO:0034599|GO:0009636|GO:0033554|GO:0008152|GO:0043169|GO:0005488|GO:0003824|GO:0046914|GO:0005507|GO:0046872|GO:0043167|GO:0016491|GO:0110165|GO:0005615|GO:0005576","264809_at",1,10.6349564015474,10.039495578401,9.8786970164282,10.4775511460688,11.0253946234155,10.4870523174206,10.6387872067562,10.5118811990138
"AT1G08840","emb2411|JHS1",NA,"NM_001198014|NM_001331794|NM_001331795|NM_001331796|NM_001331797|NP_001184943|NP_001318959|NP_001322071|NP_001322072|NP_001322073",837406,"3702.AT1G08840.2","GO:0006725|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044260|GO:0044237|GO:0044249|GO:0006261|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006139|GO:0044238|GO:0018130|GO:0090304|GO:1901360|GO:0034654|GO:0006807|GO:0071897|GO:0044271|GO:0019438|GO:0031297|GO:0006260|GO:0008152|GO:0071704|GO:0006259|GO:0016788|GO:0004518|GO:0003824|GO:0016787|GO:0004519|GO:0140097|GO:0004520|GO:0004536|GO:0031974|GO:0000784|GO:0043233|GO:0005634|GO:0043231|GO:0070013|GO:0110165|GO:0043226|GO:0043229|GO:0000228|GO:0005737|GO:0043232|GO:0043228|GO:0000781|GO:0005622|GO:0005694|GO:0043227|GO:0098687|GO:0031981","264801_at",1,4.81587968584276,4.75278512029324,4.69731502852518,4.85528676572974,4.63694408844718,4.60824021007205,4.73095572842556,4.68727183857489
"AT1G08860","BON3","Encodes a copine-like protein, which is a member of a newly identified class of calcium-dependent, phospholipid binding proteins that are present in a wide range of organisms. Overexpression of this gene suppresses bon1-1 phenotypes. Double mutant analyses with bon1-1 suggest that BON1 and BON3 have overlapping functions in maintaining cellular homeostasis and inhibiting cell death.","NM_100759|NP_172362",837408,"3702.AT1G08860.1","GO:0010038|GO:0050896|GO:0051716|GO:0010035|GO:0070887|GO:0009987|GO:0042221|GO:0005544|GO:0008289|GO:0043168|GO:0043167|GO:0005543|GO:0005488|GO:0110165|GO:0071944|GO:0016020|GO:0005886","264646_at",1,4.28324168741689,4.68816404589591,4.7216389157616,4.06386458525728,4.37271255165582,4.32813867197041,4.45015050899261,4.11846501414635
"AT1G08880","G-H2AX|GAMMA-H2AX|H2AXA|HTA5","Encodes HTA5, a histone H2A protein. H2AX is a meiosis-specific isoform of histone H2A.  Upon DSB formation, rapid accumulation of phosphorylated  H2AX (&#947;-H2AX) occurs around the break site. H2AX foci accumulate in early G2.  Immunolocalization studies in spread preparations of  wild-type meiocytes at G2/early leptotene revealed  the accumulation of numerous rather diffuse &#947;-H2AX  foci throughout the chromatin. However,  their accumulation is not contemporaneous with  that of AtSPO11-1. At 3 h post-S, no &#947;-H2AX  foci are detected. During the 3- to 5-h window when  AtSPO11-1 foci rapidly disappear, there is an  equally swift accumulation of &#947;-H2AX to a maximum  of >50 diffuse foci. The level of &#947;H2AX then remains  constant for a further 13 h before undergoing a  gradual decrease to 1020 foci in the 18- to 24-h post-S  period. By 30 h the foci have disappeared from the chromatin.","NM_100760|NP_172363",837409,"3702.AT1G08880.1","GO:0010629|GO:2000113|GO:0051171|GO:0010467|GO:1903507|GO:2001141|GO:0097549|GO:0006139|GO:0050789|GO:0006351|GO:0006807|GO:0016458|GO:0040029|GO:0071704|GO:0043170|GO:0044237|GO:0032774|GO:0009892|GO:0016043|GO:0034641|GO:0051172|GO:0044238|GO:0018130|GO:0071840|GO:0034654|GO:0051276|GO:0045892|GO:0050794|GO:0019438|GO:0006325|GO:0045934|GO:0019222|GO:0031327|GO:0031323|GO:0006725|GO:0031324|GO:0048519|GO:0051253|GO:0016070|GO:1902679|GO:0044260|GO:0034401|GO:0009058|GO:0006355|GO:1901360|GO:0009889|GO:0044271|GO:0006342|GO:0010468|GO:0010556|GO:0048523|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:0044249|GO:1901576|GO:1901362|GO:0045814|GO:0009987|GO:0051252|GO:0080090|GO:0010558|GO:0090304|GO:0031326|GO:0060255|GO:0006996|GO:0019219|GO:0010605|GO:0065007|GO:1903506|GO:2000112|GO:1901363|GO:0003676|GO:0005488|GO:0097159|GO:0003677|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","264651_at",1,10.0138762485367,8.29812513253692,8.17793752317755,9.61449917711789,9.56920755224888,8.98607857864735,9.1024700553441,9.83255242148917
"AT1G08900|AT1G08890",NA,NA,NA,NA,NA,NA,"264654_s_at",2,7.39271098988038,7.1323219673716,7.31280878268472,7.06424353990547,7.76094898133338,7.37396823400967,8.4844497070529,6.81945721833598
"AT1G08920","ESL1","Encodes ESL1, a transporter for monosaccharides.","NM_001035928|NM_100764|NM_179287|NP_001031005|NP_563829|NP_849618",837413,"3702.AT1G08920.2",NA,"264652_at",1,7.84542019690605,8.25752717158171,7.91084286608947,8.48835687079906,9.27408399791349,9.74760351918781,10.3742496251824,7.86983632403276
"AT1G08930","ERD6","encodes a putative sucrose transporter whose gene expression is induced by dehydration and cold.","NM_001035929|NM_100765|NP_001031006|NP_563830",837414,"3702.AT1G08930.1",NA,"264624_at",1,10.3784860615529,9.31858253564889,8.66407443092512,10.4475875486645,10.6434845408551,9.6878748001816,9.89797838381703,9.177474982229
"AT1G08940",NA,NA,"NM_100766|NP_172369",837415,"3702.AT1G08940.1","GO:0016787|GO:0016788|GO:0016791|GO:0003824|GO:0042578","264645_at",1,7.48306176209397,8.50510797223275,7.85568275856345,6.88420266240241,7.33264509126187,8.35049400582901,8.67241250477206,7.09959942032876
"AT1G08960","ATCAX11|AtCXX5|CAX11|CCX5","member of Potassium-dependent sodium-calcium exchanger like-family","NM_100767|NP_172370",837416,"3702.AT1G08960.1","GO:0051179|GO:0006812|GO:0051234|GO:0006811|GO:0006810|GO:0015075|GO:0022857|GO:0005215|GO:0008324|GO:0110165|GO:0016020","264644_at",1,6.64973430442269,6.64460477466554,6.6426696861212,6.1464931790215,6.4741640885691,6.40549764584885,7.28583993701662,6.90140178384421
"AT1G08970","HAP5C|NF-YC9","heme activated protein (HAP5c)","NM_100768|NM_179288|NM_202067|NM_202068|NP_172371|NP_849619|NP_973796|NP_973797",837417,"3702.AT1G08970.4","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0019222|GO:2000112|GO:0031323|GO:0001228|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0001216|GO:0098772|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","264650_at",1,8.94963799127852,9.1231589031971,8.99543892403056,9.27315876329256,9.11796856491543,8.62963995269126,8.8903668350852,9.14998821253574
"AT1G08980","AMI1|ATAMI1|ATTOC64-I|TOC64-I","Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana. It appears to exist as a monomer.","NM_100769|NP_563831",837418,"3702.AT1G08980.1",NA,"264653_at",1,8.77362645012916,9.11572900573573,8.94959107613183,9.20884822423724,9.35432481548555,8.71897692806845,8.75971606175427,9.15564023090538
"AT1G08990","GUX5|PGSIP5",NA,"NM_100770|NP_172373",837420,"3702.AT1G08990.1","GO:0010383|GO:0010410|GO:0070589|GO:0016051|GO:0044085|GO:0034645|GO:0009059|GO:0000271|GO:0043170|GO:0044260|GO:0042546|GO:0044036|GO:0034637|GO:0044237|GO:0044249|GO:1901576|GO:0009058|GO:0044038|GO:0009987|GO:0071554|GO:0044238|GO:0071840|GO:0005976|GO:0045491|GO:0044262|GO:0045492|GO:0005975|GO:0033692|GO:0044264|GO:0071704|GO:0008152","264643_at",1,4.74287995229212,4.40667077064703,4.64508630896978,4.00065914173617,4.68910190748067,4.60171205175966,4.95103154591452,4.52040367468143
"AT1G09000","ANP1|MAPKKK1|NP1","NPK1-related protein kinase 1S","NM_001331801|NM_100771|NP_001323260|NP_563832",837421,"3702.AT1G09000.1",NA,"264623_at",1,4.32516058880969,4.78066942343166,4.51155008623317,4.67171011133175,4.64660492368605,4.77079697048424,4.7758006988766,4.70849941468414
"AT1G09010",NA,NA,"NM_100772|NP_563833",837422,"3702.AT1G09010.1",NA,"264656_at",1,8.5128302824222,7.9793113091661,7.94307147183012,8.60972491494915,8.5604953739256,7.63682794221743,7.80038355413711,8.62593522164698
"AT1G09020","ATSNF4|KIN&#946;&#947;|SNF4","putative activator subunit of SNF1-related protein kinase","NM_100773|NP_563834",837423,"3702.AT1G09020.1","GO:0043412|GO:0044260|GO:0036211|GO:0009991|GO:0050790|GO:0006793|GO:0006796|GO:0009267|GO:0006807|GO:0065009|GO:0016310|GO:0044267|GO:0019538|GO:0031668|GO:0071704|GO:0008152|GO:0051716|GO:0043170|GO:1901564|GO:0044237|GO:0007154|GO:0006468|GO:0031667|GO:0009987|GO:0006464|GO:0044238|GO:0009605|GO:0050896|GO:0006950|GO:0031669|GO:0042594|GO:0065007|GO:0071496|GO:0033554|GO:0097367|GO:0000166|GO:0019887|GO:0016773|GO:0036094|GO:0005488|GO:0003824|GO:0016772|GO:0019899|GO:0016301|GO:0019207|GO:0030234|GO:0019900|GO:0004672|GO:0043169|GO:0017076|GO:0016740|GO:0097159|GO:1901265|GO:0004674|GO:0005515|GO:0098772|GO:1901363|GO:0019901|GO:0043167|GO:0043168|GO:0140096|GO:0005737|GO:0032991|GO:0005634|GO:0043231|GO:1902494|GO:0005622|GO:1990234|GO:0043227|GO:1902911|GO:0110165|GO:0043226|GO:0043229|GO:0061695","264625_at",1,6.52131140802059,5.61101299452672,6.09473652477477,5.53586074909179,6.48665741030697,4.95948452083465,6.37713466405123,5.70533791744926
